car_id,year,complaint_id,image_id,audio_id
257309,2008,35293.0,22581.0,
257346,2014,6302.0,20249.0,
257395,2015,7757.0,349.0,1139.0
257705,2022,62567.0,17820.0,
257779,2024,78115.0,21508.0,
257853,2009,120300.0,28693.0,
257864,2002,139889.0,24932.0,
258016,2024,78273.0,18266.0,
258132,2016,78924.0,17058.0,
258251,2008,142983.0,,202.0
258295,2007,35647.0,29715.0,
258587,2003,35864.0,21362.0,
259189,2014,151584.0,27088.0,
259211,2011,145328.0,8990.0,
259282,2025,63139.0,24724.0,
259370,2009,71012.0,27865.0,
259470,2019,340.0,20649.0,
259497,2008,78387.0,26949.0,
259661,2024,152111.0,9084.0,
259837,2005,66385.0,,795.0
259953,2003,108687.0,16920.0,
260072,2008,8768.0,9059.0,
260075,2025,63438.0,26757.0,
260297,2010,140271.0,26361.0,
260612,2004,7594.0,,1042.0
260701,2009,71523.0,13068.0,
260908,2019,151635.0,25283.0,
261010,2003,78630.0,18967.0,
261258,2000,120245.0,26843.0,
261328,2002,78126.0,19827.0,
261409,2008,149322.0,23764.0,
261428,2008,70585.0,25617.0,
261464,2014,63122.0,18325.0,
261934,2004,35439.0,18894.0,
262043,2022,143436.0,28027.0,
262163,2017,133491.0,17133.0,
262227,2021,73688.0,18312.0,
262237,2023,106318.0,28100.0,
262425,2002,107896.0,23373.0,
262603,2009,151109.0,16208.0,
262749,2006,78678.0,28523.0,
262820,2016,70596.0,25302.0,
262876,2015,73864.0,21744.0,
263065,2017,78013.0,25583.0,
263353,2000,120134.0,18613.0,
263558,2013,62918.0,26491.0,
263659,2001,119921.0,26233.0,
263701,2002,7709.0,16682.0,157.0
263821,2007,133662.0,25341.0,
263865,2013,107753.0,24937.0,
263870,2025,149255.0,,478.0
263873,2008,108609.0,19710.0,
263881,2008,79689.0,19487.0,
263997,2024,77787.0,21.0,285.0
264529,2012,133501.0,29296.0,
264568,2014,144805.0,18044.0,
264771,2023,149599.0,24716.0,
264876,2003,139833.0,17056.0,1258.0
264948,2018,144766.0,25489.0,
265069,2020,108000.0,27479.0,
265240,2000,119707.0,,1328.0
265354,2007,70637.0,27458.0,
265691,2014,80078.0,20006.0,
265731,2001,6526.0,19780.0,
265764,2007,106290.0,29633.0,
265815,2003,149881.0,29609.0,
265866,2005,119896.0,16737.0,
266300,2024,149281.0,23074.0,
266608,2015,120429.0,28949.0,
266630,2003,6338.0,16521.0,
266632,2024,151786.0,29185.0,
266672,2008,62523.0,23591.0,
266863,2025,156101.0,29788.0,
266872,2021,120164.0,21797.0,
266966,2009,142955.0,,226.0
267040,2013,78302.0,18669.0,
267218,2007,63245.0,28530.0,
267364,2017,66578.0,23927.0,
267440,2004,8398.0,27162.0,
267727,2012,151528.0,22647.0,
267743,2002,8460.0,28013.0,
267900,2015,35125.0,24.0,1353.0
267996,2012,70820.0,29166.0,
268041,2020,108775.0,26666.0,
268126,2017,70743.0,20177.0,
268801,2004,139790.0,16241.0,217.0
268894,2007,108579.0,17331.0,
268914,2010,151571.0,18381.0,
269019,2025,35524.0,22418.0,
269298,2009,149786.0,19482.0,
269330,2017,6313.0,26013.0,
269477,2001,70519.0,22840.0,
269590,2018,77936.0,21591.0,
269643,2025,106353.0,23200.0,
269788,2014,119935.0,24584.0,
269961,2012,108618.0,16731.0,
270006,2021,8382.0,20182.0,
270126,2006,78178.0,25616.0,
270298,2013,106441.0,19426.0,
270349,2015,35407.0,22736.0,
270433,2003,143598.0,29796.0,
270454,2015,106276.0,25218.0,
270493,2009,143320.0,23920.0,
270511,2004,149535.0,29188.0,
270565,2003,62525.0,23203.0,
270739,2014,57053.0,22188.0,
270806,2004,79749.0,26913.0,
270913,2005,79876.0,23193.0,
270992,2025,120226.0,20759.0,
271039,2025,63578.0,29984.0,
271144,2005,35657.0,30056.0,
271171,2015,78729.0,22722.0,
271194,2020,120055.0,19527.0,
271382,2012,62559.0,16434.0,
271760,2024,155989.0,24366.0,
272047,2011,144496.0,17053.0,
272221,2014,6438.0,24992.0,
272247,2006,57635.0,22399.0,
272518,2005,6227.0,18424.0,
272538,2022,63228.0,26835.0,
272594,2008,267.0,25447.0,
272815,2004,70390.0,,168.0
273263,2013,119864.0,17747.0,
273318,2018,35324.0,21713.0,
273427,2008,8434.0,29718.0,
273479,2000,70544.0,24849.0,
273697,2008,144700.0,22556.0,
274110,2007,151736.0,29621.0,
274131,2003,35597.0,22323.0,
274168,2009,71014.0,28002.0,
274635,2020,108030.0,29270.0,
274752,2025,7676.0,16362.0,541.0
274872,2001,106454.0,25387.0,
275195,2014,151590.0,27190.0,
275208,2001,139787.0,16269.0,1277.0
275294,2020,62992.0,26028.0,
275310,2008,6824.0,21507.0,
275367,2010,8068.0,21226.0,
275563,2020,151327.0,17545.0,
275670,2008,143315.0,19095.0,
275789,2016,143578.0,28832.0,
275857,2007,35519.0,21709.0,
276046,2018,35268.0,19792.0,
276259,2004,62995.0,26326.0,
276329,2000,79909.0,25671.0,
276602,2013,62746.0,27753.0,
276638,2006,107497.0,19784.0,
276673,2017,79400.0,77.0,1146.0
276675,2010,66925.0,25371.0,
277013,2002,62993.0,27815.0,
277245,2022,149582.0,22709.0,
277648,2005,106055.0,17940.0,
277701,2014,106426.0,25121.0,
277936,2007,144652.0,24481.0,
278040,2015,107889.0,22463.0,
278043,2001,79551.0,17330.0,
278047,2003,8339.0,19452.0,
278209,2020,79031.0,27476.0,
278273,2017,78060.0,16596.0,
278426,2016,155792.0,26482.0,
278492,2017,149400.0,23142.0,
278611,2001,119783.0,,975.0
278633,2016,7690.0,23128.0,171.0
278639,2020,79966.0,25713.0,
279004,2003,633.0,21792.0,
279820,2024,78235.0,17533.0,
279869,2019,144577.0,26297.0,
280001,2006,62645.0,19718.0,
280221,2023,144788.0,29689.0,
280233,2007,149779.0,26656.0,
280411,2021,120331.0,24299.0,
280579,2007,149397.0,29234.0,
280623,2025,78264.0,29276.0,
280663,2000,155500.0,16882.0,
280915,2020,106302.0,17190.0,
280930,2001,6626.0,21619.0,
280976,2014,35275.0,16229.0,
281064,2012,119991.0,17730.0,
281317,2015,63302.0,29988.0,
281434,2021,143381.0,17257.0,
281567,2022,63039.0,16828.0,
282003,2022,119790.0,,740.0
282192,2007,107535.0,18394.0,
282530,2019,36027.0,4377.0,
282797,2002,78382.0,29389.0,
283367,2012,108424.0,8861.0,
283428,2020,247.0,24504.0,
283473,2006,6382.0,28478.0,
283541,2003,79899.0,21215.0,
283686,2006,151636.0,19413.0,
283974,2019,57152.0,25752.0,
284108,2022,139993.0,26657.0,
284538,2012,7856.0,21151.0,
284650,2015,78352.0,27196.0,
284681,2024,107890.0,28890.0,
284849,2021,73924.0,23761.0,
285018,2018,80048.0,28573.0,
285081,2018,106161.0,20312.0,
285228,2019,73684.0,23367.0,
285387,2018,151334.0,25942.0,
285406,2006,149776.0,19394.0,
285713,2004,78816.0,18999.0,
285847,2025,6754.0,26831.0,
285868,2022,78610.0,20597.0,
285915,2011,133186.0,20773.0,
286049,2021,57218.0,24032.0,
286184,2013,35297.0,26771.0,
286215,2021,277.0,19241.0,
286418,2002,35160.0,,438.0
286494,2006,57220.0,24112.0,
286837,2020,144680.0,26416.0,
287153,2001,108603.0,27536.0,
287246,2003,74117.0,20075.0,
287667,2021,79705.0,28115.0,
287848,2004,7882.0,23586.0,
288010,2016,119926.0,23853.0,
288018,2015,140352.0,19873.0,
288035,2008,144819.0,23019.0,
288080,2015,144631.0,23482.0,
288291,2019,79903.0,17138.0,
288302,2019,35490.0,16533.0,
288468,2023,6390.0,16416.0,
288596,2004,70549.0,16409.0,
288832,2011,156066.0,27240.0,
288932,2024,106077.0,18429.0,
289199,2007,73765.0,20213.0,
289380,2002,6664.0,26244.0,
289394,2013,120439.0,22920.0,
289411,2011,144568.0,17916.0,
289525,2025,35190.0,211.0,994.0
289946,2019,57254.0,25418.0,
290053,2011,6478.0,18309.0,
290167,2004,149257.0,,340.0
290201,2011,149358.0,27556.0,
290380,2009,133202.0,25897.0,
290502,2014,149630.0,17143.0,
290639,2025,8235.0,17512.0,
290852,2015,144383.0,28258.0,
290992,2006,66777.0,24413.0,
291080,2005,57479.0,17585.0,
291118,2022,653.0,22786.0,
291266,2006,78032.0,26407.0,
291294,2019,7668.0,,1359.0
291598,2000,80053.0,25291.0,
291878,2001,35534.0,29799.0,
291965,2021,149880.0,29586.0,
292196,2010,106044.0,26289.0,
292281,2021,8972.0,13010.0,
292359,2006,73754.0,25989.0,
292716,2025,74063.0,25026.0,
292759,2014,62976.0,27511.0,
292850,2000,70518.0,24689.0,
292926,2021,78204.0,26922.0,
293044,2018,347.0,16796.0,
293226,2005,79579.0,17798.0,
293350,2007,107591.0,22727.0,
293936,2003,107689.0,27726.0,
294075,2023,66905.0,25146.0,
294115,2013,35220.0,,682.0
294223,2025,66752.0,22780.0,
294341,2024,105966.0,17954.0,
294383,2025,106235.0,20294.0,
294441,2020,144663.0,21694.0,
294455,2000,108016.0,25926.0,
294766,2018,58038.0,10275.0,
294844,2007,139982.0,21457.0,
294999,2024,57699.0,28725.0,
295032,2010,57430.0,23981.0,
295271,2014,70639.0,600.0,
295506,2007,7626.0,98.0,1307.0
295531,2009,78576.0,16189.0,570.0
295532,2009,8008.0,17850.0,
295804,2012,143060.0,18677.0,
296214,2020,78053.0,29131.0,
296466,2009,360.0,16975.0,
296505,2021,35270.0,16251.0,
296719,2021,151666.0,19979.0,
296721,2014,140414.0,22517.0,
296936,2016,155521.0,23401.0,
297028,2015,73935.0,24416.0,
297092,2014,108996.0,26136.0,
297165,2019,66711.0,19673.0,
297374,2019,66702.0,23878.0,
297402,2024,35604.0,24102.0,
297744,2018,108079.0,22580.0,
297835,2013,151337.0,22223.0,
297993,2025,7587.0,16.0,1029.0
298044,2024,6534.0,20331.0,
298215,2023,133530.0,26635.0,
298444,2012,119798.0,18065.0,
298542,2001,79043.0,28379.0,
298646,2015,78437.0,30097.0,
299107,2008,73571.0,23110.0,
299189,2003,6364.0,17612.0,
299383,2023,7689.0,16217.0,674.0
299834,2023,62986.0,27609.0,
299875,2019,149815.0,20097.0,
299941,2004,140327.0,26382.0,
299970,2003,35599.0,21857.0,
