car_id,problem_category
17683,ELECTRICAL SYSTEM
227624,STRUCTURE
161420,ELECTRICAL SYSTEM
26532,WHEELS
14944,ELECTRICAL SYSTEM
115291,STRUCTURE
265866,ENGINE
107565,EXTERIOR LIGHTING
150554,FORWARD COLLISION AVOIDANCE
230182,VISIBILITY
119762,LATCHES/LOCKS/LINKAGES
109525,ENGINE AND ENGINE COOLING
140364,ENGINE
203303,VEHICLE SPEED CONTROL
4312,SERVICE BRAKES
221674,ELECTRICAL SYSTEM
7275,ELECTRICAL SYSTEM
39206,ENGINE
213836,VEHICLE SPEED CONTROL
83575,BACK OVER PREVENTION
215734,SEATS
66512,AIR BAGS
244000,ENGINE
32095,POWER TRAIN
149504,AIR BAGS
160101,VEHICLE SPEED CONTROL
234457,ENGINE
127486,FORWARD COLLISION AVOIDANCE
250266,POWER TRAIN
271684,POWER TRAIN
218708,ELECTRICAL SYSTEM
247467,ENGINE
110099,STEERING
263748,POWER TRAIN
127651,ENGINE
99786,TIRES
109707,POWER TRAIN
299007,STEERING
273209,ENGINE
264399,ENGINE
32606,STEERING
98920,AIR BAGS
219631,VISIBILITY
63595,SERVICE BRAKES
1109,STRUCTURE
43679,WHEELS
164039,POWER TRAIN
87049,FORWARD COLLISION AVOIDANCE
11589,VISIBILITY/WIPER
206460,POWER TRAIN
267596,STEERING
148,POWER TRAIN
3052,ELECTRICAL SYSTEM
278201,SERVICE BRAKES
22617,ENGINE
136222,ENGINE AND ENGINE COOLING
155114,POWER TRAIN
77483,POWER TRAIN
64264,POWER TRAIN
160712,FUEL SYSTEM
42097,VISIBILITY
276302,STEERING
210379,SUSPENSION
108815,ELECTRICAL SYSTEM
251669,STEERING
60474,VISIBILITY
43970,ENGINE
262739,EXTERIOR LIGHTING
161047,ELECTRICAL SYSTEM
233033,ENGINE
296853,ENGINE
125260,ELECTRICAL SYSTEM
204641,ENGINE
213199,POWER TRAIN
130869,ENGINE
78289,POWER TRAIN
94226,SERVICE BRAKES
103722,STEERING
269492,ENGINE
161205,TIRES
35702,ENGINE
238440,POWER TRAIN
22751,WHEELS
180414,ELECTRICAL SYSTEM
211250,SUSPENSION
41888,VISIBILITY
170761,VISIBILITY/WIPER
105278,POWER TRAIN
10791,ENGINE
264974,ENGINE
146796,SERVICE BRAKES
49566,FUEL SYSTEM
65178,ENGINE
26144,STEERING
246557,ENGINE
129595,ENGINE
123534,ENGINE
15383,SERVICE BRAKES
253899,SERVICE BRAKES
254780,STRUCTURE
169507,ENGINE
65706,FUEL SYSTEM
294438,SERVICE BRAKES
72692,SERVICE BRAKES
174519,SERVICE BRAKES
23083,FUEL SYSTEM
273332,AIR BAGS
30814,SUSPENSION
109032,SERVICE BRAKES
213334,POWER TRAIN
280550,ENGINE
187431,VISIBILITY
35719,STEERING
161911,FUEL/PROPULSION SYSTEM
94301,ENGINE
227294,ENGINE AND ENGINE COOLING
261947,VEHICLE SPEED CONTROL
39441,LATCHES/LOCKS/LINKAGES
141737,STEERING
39830,ELECTRICAL SYSTEM
37597,SUSPENSION
105556,STRUCTURE
279027,POWER TRAIN
293427,STRUCTURE
7308,ELECTRICAL SYSTEM
297904,POWER TRAIN
211701,ELECTRICAL SYSTEM
297032,LATCHES/LOCKS/LINKAGES
279272,STEERING
187783,ENGINE
138447,SERVICE BRAKES
95124,ENGINE
187459,SEAT BELTS
221463,ENGINE
192855,ELECTRICAL SYSTEM
92642,POWER TRAIN
191861,POWER TRAIN
178126,VISIBILITY
295368,AIR BAGS
176598,POWER TRAIN
295318,SERVICE BRAKES
177281,ENGINE
164327,FORWARD COLLISION AVOIDANCE
219861,SERVICE BRAKES
71291,ENGINE
266970,VISIBILITY
8928,STEERING
126150,STEERING
289321,POWER TRAIN
121626,STRUCTURE
149679,ENGINE
40008,ENGINE
213339,POWER TRAIN
114351,AIR BAGS
121012,POWER TRAIN
212087,AIR BAGS
128180,SERVICE BRAKES
125142,POWER TRAIN
249976,ELECTRICAL SYSTEM
182747,FUEL SYSTEM
280877,SERVICE BRAKES
65860,POWER TRAIN
68794,VEHICLE SPEED CONTROL
1961,ENGINE
254930,TIRES
241935,ENGINE
104801,ELECTRICAL SYSTEM
20902,ELECTRICAL SYSTEM
60514,ENGINE
91313,SERVICE BRAKES
258067,ENGINE
236728,ELECTRICAL SYSTEM
25098,ENGINE
1049,ELECTRICAL SYSTEM
237545,AIR BAGS
98622,VISIBILITY
288617,ENGINE
188232,SERVICE BRAKES
240453,STEERING
281941,ENGINE AND ENGINE COOLING
177858,ENGINE AND ENGINE COOLING
82574,SERVICE BRAKES
194202,ENGINE AND ENGINE COOLING
158457,AIR BAGS
247984,STEERING
266790,ENGINE
213105,VISIBILITY
245625,POWER TRAIN
111184,POWER TRAIN
68751,ENGINE AND ENGINE COOLING
32446,ELECTRICAL SYSTEM
88820,ELECTRICAL SYSTEM
54939,FUEL SYSTEM
247419,FUEL SYSTEM
203526,POWER TRAIN
174148,AIR BAGS
238241,ELECTRICAL SYSTEM
217642,VISIBILITY/WIPER
78722,POWER TRAIN
227606,ENGINE
94917,ENGINE
144437,POWER TRAIN
238742,FUEL SYSTEM
246858,ELECTRICAL SYSTEM
83700,STEERING
123951,SUSPENSION
200054,POWER TRAIN
198523,FUEL SYSTEM
159824,STRUCTURE
162692,SEAT BELTS
126384,ENGINE
292357,POWER TRAIN
239628,ELECTRICAL SYSTEM
280131,POWER TRAIN
115942,ELECTRICAL SYSTEM
9972,ENGINE AND ENGINE COOLING
250945,ELECTRICAL SYSTEM
88621,ENGINE
111865,ENGINE
83161,ENGINE
207292,POWER TRAIN
113045,VISIBILITY
218190,SERVICE BRAKES
183249,FUEL SYSTEM
104814,SERVICE BRAKES
225452,FUEL SYSTEM
192743,FUEL/PROPULSION SYSTEM
150379,ENGINE
24417,POWER TRAIN
249092,ENGINE
254343,ENGINE
212939,SERVICE BRAKES
284241,TIRES
266048,SERVICE BRAKES
149491,STRUCTURE
267018,SERVICE BRAKES
153004,ENGINE
116954,ENGINE
235810,ELECTRICAL SYSTEM
292027,ENGINE
153245,STRUCTURE
122425,ELECTRICAL SYSTEM
234843,ENGINE
120876,FUEL SYSTEM
167255,TIRES
281254,ELECTRICAL SYSTEM
62225,POWER TRAIN
135524,TIRES
4698,SEAT BELTS
167985,ENGINE
144226,VISIBILITY
212911,STEERING
96655,POWER TRAIN
168165,ENGINE
196512,POWER TRAIN
90872,ELECTRICAL SYSTEM
51691,EXTERIOR LIGHTING
164661,VISIBILITY
95720,EXTERIOR LIGHTING
167779,POWER TRAIN
119219,ENGINE
274723,ENGINE
137417,SUSPENSION
83628,ENGINE
175161,ENGINE
218597,SEAT BELTS
9163,POWER TRAIN
168604,ENGINE
142753,ENGINE
223127,ELECTRICAL SYSTEM
49832,STEERING
199757,VISIBILITY
199399,STEERING
216798,POWER TRAIN
120535,AIR BAGS
1100,POWER TRAIN
287880,ENGINE
238535,ENGINE
105820,ENGINE AND ENGINE COOLING
231111,ENGINE
96186,POWER TRAIN
201905,FORWARD COLLISION AVOIDANCE
282504,VISIBILITY/WIPER
26588,ENGINE
21949,ENGINE
134725,AIR BAGS
283608,VISIBILITY/WIPER
178429,VISIBILITY
100625,SERVICE BRAKES
237138,BACK OVER PREVENTION
161660,ENGINE
156940,ENGINE
170639,FUEL SYSTEM
66018,POWER TRAIN
140435,ELECTRICAL SYSTEM
286837,ENGINE
86375,POWER TRAIN
236181,ENGINE
276124,ENGINE
232809,EQUIPMENT
294744,POWER TRAIN
213326,ENGINE
157674,VISIBILITY
121932,SERVICE BRAKES
104778,VEHICLE SPEED CONTROL
191502,ENGINE
275773,VISIBILITY
140509,SEAT BELTS
167847,SERVICE BRAKES
289659,AIR BAGS
173323,ENGINE
26745,VEHICLE SPEED CONTROL
273294,ELECTRICAL SYSTEM
13920,POWER TRAIN
266009,ELECTRICAL SYSTEM
169800,SERVICE BRAKES
209748,ENGINE
28913,POWER TRAIN
126910,STEERING
20678,ELECTRICAL SYSTEM
201527,ENGINE
81288,ENGINE
191862,ELECTRICAL SYSTEM
150369,ELECTRICAL SYSTEM
196530,ENGINE
96206,FUEL SYSTEM
47752,ENGINE
189552,FUEL SYSTEM
50615,FUEL SYSTEM
290556,AIR BAGS
177720,POWER TRAIN
279697,FUEL SYSTEM
253776,POWER TRAIN
154660,EXTERIOR LIGHTING
163046,ENGINE
11342,ENGINE
34942,ENGINE
125594,AIR BAGS
181454,VEHICLE SPEED CONTROL
225712,VEHICLE SPEED CONTROL
235030,ELECTRICAL SYSTEM
130272,AIR BAGS
77609,POWER TRAIN
24176,POWER TRAIN
31347,STRUCTURE
23100,ENGINE
223508,ENGINE AND ENGINE COOLING
273374,VISIBILITY
211419,SEAT BELTS
216771,POWER TRAIN
193723,EXTERIOR LIGHTING
62832,ENGINE
25236,ENGINE
153006,TIRES
7190,STEERING
99859,VEHICLE SPEED CONTROL
70162,LATCHES/LOCKS/LINKAGES
268491,LATCHES/LOCKS/LINKAGES
245790,POWER TRAIN
37224,STEERING
168349,STRUCTURE
33266,SERVICE BRAKES
80484,STEERING
182684,SERVICE BRAKES
93039,STEERING
238605,SEATS
166484,STRUCTURE
147281,AIR BAGS
52567,VEHICLE SPEED CONTROL
70945,POWER TRAIN
52144,SERVICE BRAKES
68888,VISIBILITY
197790,POWER TRAIN
196817,POWER TRAIN
210864,SERVICE BRAKES
121968,ENGINE
179678,SERVICE BRAKES
75969,POWER TRAIN
193001,ENGINE
97995,STEERING
89629,ENGINE
198919,AIR BAGS
59987,LATCHES/LOCKS/LINKAGES
211185,STRUCTURE
174650,POWER TRAIN
138192,AIR BAGS
35570,ELECTRICAL SYSTEM
257281,FORWARD COLLISION AVOIDANCE
72633,VISIBILITY
281159,ENGINE
162304,ENGINE
233574,EXTERIOR LIGHTING
169014,EXTERIOR LIGHTING
201307,FORWARD COLLISION AVOIDANCE
205107,ELECTRICAL SYSTEM
284228,ENGINE
296936,WHEELS
1830,AIR BAGS
131010,ELECTRICAL SYSTEM
225626,STRUCTURE
77845,EXTERIOR LIGHTING
12191,ENGINE
66299,FORWARD COLLISION AVOIDANCE
49632,ENGINE
293141,ENGINE
276025,AIR BAGS
84738,POWER TRAIN
103076,ENGINE
30344,ENGINE
209958,VISIBILITY
241169,ELECTRICAL SYSTEM
245229,POWER TRAIN
267190,ELECTRICAL SYSTEM
34231,ENGINE
37110,EXTERIOR LIGHTING
285199,ENGINE
206943,ELECTRICAL SYSTEM
13898,ELECTRICAL SYSTEM
19820,ENGINE
133901,STEERING
2359,LATCHES/LOCKS/LINKAGES
51509,ELECTRICAL SYSTEM
56983,EXTERIOR LIGHTING
241729,POWER TRAIN
20789,FORWARD COLLISION AVOIDANCE
135985,ELECTRICAL SYSTEM
97409,STRUCTURE
102060,POWER TRAIN
136062,POWER TRAIN
249086,SERVICE BRAKES
113050,VISIBILITY
180181,ENGINE
229557,ENGINE AND ENGINE COOLING
182359,ENGINE
19999,FUEL SYSTEM
65287,POWER TRAIN
289918,VEHICLE SPEED CONTROL
211833,ENGINE
66007,STEERING
266176,VISIBILITY
27077,ELECTRICAL SYSTEM
188640,SERVICE BRAKES
40386,EXTERIOR LIGHTING
238818,STRUCTURE
140812,BACK OVER PREVENTION
259721,SERVICE BRAKES
245235,SEATS
271441,ENGINE
152172,SEATS
107194,SERVICE BRAKES
46260,ENGINE
153577,ENGINE
31649,ELECTRICAL SYSTEM
287963,POWER TRAIN
23300,ENGINE
13343,ENGINE
187748,POWER TRAIN
81994,FUEL SYSTEM
109830,STEERING
38817,ENGINE
132965,SERVICE BRAKES
247165,ELECTRICAL SYSTEM
217807,ENGINE AND ENGINE COOLING
135748,ENGINE
150989,ENGINE
110323,SERVICE BRAKES
293262,STEERING
222969,ELECTRICAL SYSTEM
34367,POWER TRAIN
91962,FUEL/PROPULSION SYSTEM
107766,ENGINE
172740,FUEL SYSTEM
243298,POWER TRAIN
186298,VEHICLE SPEED CONTROL
88440,EXTERIOR LIGHTING
290201,VISIBILITY
258271,ENGINE
219217,STRUCTURE
163411,STRUCTURE
108193,SERVICE BRAKES
64949,LANE DEPARTURE
73010,ENGINE
188161,AIR BAGS
296372,ENGINE
110067,ENGINE
219603,ELECTRICAL SYSTEM
132345,VISIBILITY
287492,POWER TRAIN
70047,ENGINE
232698,ENGINE
275966,ENGINE
262534,POWER TRAIN
52699,SERVICE BRAKES
282525,POWER TRAIN
216443,EQUIPMENT
140564,ENGINE
172336,ENGINE
214996,SERVICE BRAKES
157210,ELECTRICAL SYSTEM
124518,POWER TRAIN
40099,ENGINE
20795,ELECTRICAL SYSTEM
199039,SUSPENSION
96617,ELECTRICAL SYSTEM
117460,LATCHES/LOCKS/LINKAGES
226740,FUEL/PROPULSION SYSTEM
47599,STEERING
162206,SUSPENSION
76808,ENGINE
137199,POWER TRAIN
77394,STEERING
194945,STEERING
46379,STEERING
68497,AIR BAGS
9608,STEERING
44636,SERVICE BRAKES
226398,ELECTRICAL SYSTEM
269159,STRUCTURE
51769,VEHICLE SPEED CONTROL
127291,POWER TRAIN
201379,VISIBILITY/WIPER
60026,POWER TRAIN
276804,ENGINE
276610,SERVICE BRAKES
199046,POWER TRAIN
20696,ELECTRICAL SYSTEM
122330,ENGINE
174017,ENGINE
169482,SERVICE BRAKES
163416,VISIBILITY
286216,FUEL SYSTEM
101926,POWER TRAIN
115223,ENGINE
29593,SERVICE BRAKES
135011,ELECTRICAL SYSTEM
137871,FUEL SYSTEM
141727,FORWARD COLLISION AVOIDANCE
287983,VISIBILITY
36795,VISIBILITY
43115,POWER TRAIN
191439,ENGINE
284379,ELECTRICAL SYSTEM
173840,ENGINE
268960,POWER TRAIN
159125,ELECTRICAL SYSTEM
252796,ENGINE
103762,ELECTRICAL SYSTEM
248797,STEERING
222769,VEHICLE SPEED CONTROL
270565,ELECTRICAL SYSTEM
171398,ENGINE
55278,VEHICLE SPEED CONTROL
147609,VISIBILITY
112331,POWER TRAIN
110729,VISIBILITY/WIPER
67338,FUEL SYSTEM
190041,ENGINE
116609,ELECTRICAL SYSTEM
115679,POWER TRAIN
12370,TIRES
150841,STRUCTURE
1671,ELECTRICAL SYSTEM
74057,SERVICE BRAKES
93202,VEHICLE SPEED CONTROL
247874,ENGINE
154135,POWER TRAIN
206819,SERVICE BRAKES
192086,ENGINE
7276,ENGINE
55968,FUEL SYSTEM
153074,ENGINE
251701,BACK OVER PREVENTION
229503,SERVICE BRAKES
121741,ENGINE
208376,ENGINE
219322,POWER TRAIN
50789,STEERING
4882,ENGINE
289300,POWER TRAIN
128572,VISIBILITY
258994,ENGINE
66982,ELECTRICAL SYSTEM
144190,ENGINE
164799,VISIBILITY
281778,AIR BAGS
109939,STEERING
288184,EXTERIOR LIGHTING
258628,FUEL SYSTEM
248334,POWER TRAIN
51839,AIR BAGS
164292,STRUCTURE
237811,VEHICLE SPEED CONTROL
189569,SERVICE BRAKES
231002,SERVICE BRAKES
66959,TIRES
233723,FORWARD COLLISION AVOIDANCE
45975,AIR BAGS
36044,STEERING
222484,VISIBILITY/WIPER
74938,VISIBILITY
70784,POWER TRAIN
95611,VEHICLE SPEED CONTROL
169628,POWER TRAIN
30435,SERVICE BRAKES
118485,ELECTRICAL SYSTEM
147550,ELECTRICAL SYSTEM
234646,ELECTRICAL SYSTEM
223530,ELECTRICAL SYSTEM
18994,SERVICE BRAKES
93829,SERVICE BRAKES
142512,ELECTRICAL SYSTEM
63635,AIR BAGS
158831,STEERING
205376,AIR BAGS
165405,ENGINE
261747,ENGINE
194241,SERVICE BRAKES
202571,ELECTRICAL SYSTEM
298902,ENGINE
86776,STEERING
168325,ENGINE
257864,SUSPENSION
236706,ENGINE
222440,ENGINE
206387,ELECTRICAL SYSTEM
127190,POWER TRAIN
110456,LATCHES/LOCKS/LINKAGES
7453,SUSPENSION
58419,VISIBILITY
241161,STEERING
291167,ENGINE
146736,AIR BAGS
230580,VISIBILITY
213049,STEERING
21392,VEHICLE SPEED CONTROL
218075,ENGINE
276143,VEHICLE SPEED CONTROL
80696,SEAT BELTS
255530,ELECTRICAL SYSTEM
65244,ELECTRICAL SYSTEM
19013,STEERING
226318,POWER TRAIN
153563,STEERING
219509,ENGINE AND ENGINE COOLING
79551,EXTERIOR LIGHTING
64963,ENGINE
57523,SEATS
222104,EXTERIOR LIGHTING
118820,LATCHES/LOCKS/LINKAGES
218770,FORWARD COLLISION AVOIDANCE
146640,STEERING
162231,WHEELS
136139,POWER TRAIN
2325,EXTERIOR LIGHTING
78614,VISIBILITY
56584,POWER TRAIN
29336,ENGINE
119017,VISIBILITY
107731,SERVICE BRAKES
144878,ENGINE
299605,ENGINE
221719,STRUCTURE
181373,FUEL/PROPULSION SYSTEM
100827,WHEELS
257343,SUSPENSION
81651,VISIBILITY
244472,POWER TRAIN
67629,STRUCTURE
273260,SERVICE BRAKES
237979,ENGINE
286702,ELECTRICAL SYSTEM
281221,ENGINE
175480,ELECTRICAL SYSTEM
169649,VEHICLE SPEED CONTROL
54359,POWER TRAIN
237184,ENGINE
216645,ENGINE
77626,POWER TRAIN
131658,STRUCTURE
271788,LATCHES/LOCKS/LINKAGES
29798,ENGINE AND ENGINE COOLING
69120,STEERING
299944,POWER TRAIN
257660,ENGINE AND ENGINE COOLING
272958,ENGINE
119034,SEAT BELTS
152496,SERVICE BRAKES
41544,ENGINE
218237,ELECTRICAL SYSTEM
72857,ENGINE
130671,STRUCTURE
5079,ELECTRICAL SYSTEM
217893,ENGINE
176113,SERVICE BRAKES
117698,POWER TRAIN
279883,ENGINE
194712,ENGINE
24374,ELECTRICAL SYSTEM
4623,SERVICE BRAKES
33760,ENGINE
208570,SEAT BELTS
241675,VEHICLE SPEED CONTROL
133047,FUEL SYSTEM
86544,ENGINE
7687,STEERING
125121,ENGINE
10673,VISIBILITY
147772,SERVICE BRAKES
223887,ENGINE AND ENGINE COOLING
61958,ENGINE
137013,EQUIPMENT
55108,ENGINE
1871,BACK OVER PREVENTION
24904,STEERING
46620,SUSPENSION
75926,VEHICLE SPEED CONTROL
18990,SERVICE BRAKES
12304,ELECTRICAL SYSTEM
144997,AIR BAGS
61055,STEERING
161261,POWER TRAIN
293722,ENGINE AND ENGINE COOLING
54308,ELECTRICAL SYSTEM
148924,SERVICE BRAKES
83837,EQUIPMENT
9786,SERVICE BRAKES
221563,POWER TRAIN
117023,ENGINE
16809,ENGINE
291143,VEHICLE SPEED CONTROL
156812,VISIBILITY/WIPER
180929,FUEL/PROPULSION SYSTEM
200411,ELECTRICAL SYSTEM
18164,STRUCTURE
195726,POWER TRAIN
210095,SERVICE BRAKES
241365,VISIBILITY
229940,ELECTRICAL SYSTEM
83715,ELECTRICAL SYSTEM
36681,ENGINE
137067,FUEL SYSTEM
41360,STEERING
84415,SEAT BELTS
5835,WHEELS
203866,STEERING
52435,VEHICLE SPEED CONTROL
140082,ENGINE
82088,SERVICE BRAKES
131447,POWER TRAIN
155634,POWER TRAIN
272569,ELECTRICAL SYSTEM
175425,SEAT BELTS
232914,STRUCTURE
244635,FORWARD COLLISION AVOIDANCE
122366,ENGINE
110091,STEERING
277835,FORWARD COLLISION AVOIDANCE
35583,ENGINE
177639,LANE DEPARTURE
21362,ELECTRICAL SYSTEM
91785,SERVICE BRAKES
23603,VEHICLE SPEED CONTROL
209790,FUEL SYSTEM
281434,TIRES
227194,ENGINE
32360,STEERING
225475,ENGINE AND ENGINE COOLING
74628,STEERING
258274,SERVICE BRAKES
69524,ENGINE
92722,ELECTRICAL SYSTEM
258218,ENGINE
280894,ELECTRICAL SYSTEM
138670,ELECTRICAL SYSTEM
139012,ELECTRICAL SYSTEM
226898,STEERING
66622,ENGINE
61425,VEHICLE SPEED CONTROL
255156,SERVICE BRAKES
150365,ENGINE
15435,POWER TRAIN
89189,STEERING
270595,ELECTRICAL SYSTEM
7962,STRUCTURE
188116,ELECTRICAL SYSTEM
52840,ELECTRICAL SYSTEM
147398,STRUCTURE
270433,TIRES
14167,ENGINE
33978,STRUCTURE
60007,SERVICE BRAKES
296313,POWER TRAIN
110741,EXTERIOR LIGHTING
173750,ENGINE
296404,FUEL SYSTEM
69256,STRUCTURE
142573,STRUCTURE
291198,POWER TRAIN
11256,ENGINE
91967,ENGINE AND ENGINE COOLING
213341,VISIBILITY
233437,SUSPENSION
247453,ENGINE
13371,ENGINE
33595,VEHICLE SPEED CONTROL
155443,ENGINE
95835,ENGINE
59434,SERVICE BRAKES
211599,POWER TRAIN
42098,ENGINE
289290,SERVICE BRAKES
199099,ENGINE
285520,ELECTRICAL SYSTEM
125715,ENGINE
18010,POWER TRAIN
247348,ENGINE
106291,VISIBILITY/WIPER
190426,ENGINE
73500,ELECTRICAL SYSTEM
163895,LATCHES/LOCKS/LINKAGES
176446,SEATS
103776,AIR BAGS
134166,ELECTRICAL SYSTEM
69891,EQUIPMENT
64074,ENGINE
155640,ENGINE
222078,ELECTRICAL SYSTEM
11742,POWER TRAIN
79599,ENGINE
2376,ENGINE
21749,ENGINE
227675,AIR BAGS
223054,ENGINE
211770,SEAT BELTS
67049,ENGINE
87325,ENGINE
60605,SUSPENSION
116511,LATCHES/LOCKS/LINKAGES
141491,ENGINE AND ENGINE COOLING
285950,ENGINE
197660,POWER TRAIN
250341,FUEL SYSTEM
156603,ELECTRICAL SYSTEM
215453,VISIBILITY/WIPER
69177,EXTERIOR LIGHTING
86791,STEERING
232422,POWER TRAIN
268848,POWER TRAIN
41934,STEERING
72579,ENGINE
182701,SUSPENSION
69255,POWER TRAIN
273879,FUEL SYSTEM
75652,ENGINE
165982,SERVICE BRAKES
137266,SUSPENSION
239043,POWER TRAIN
188362,LATCHES/LOCKS/LINKAGES
36663,EQUIPMENT
168330,ENGINE AND ENGINE COOLING
91993,STRUCTURE
203887,SERVICE BRAKES
266642,POWER TRAIN
17864,EXTERIOR LIGHTING
276105,POWER TRAIN
1206,STEERING
34096,ENGINE
43147,ELECTRICAL SYSTEM
226825,BACK OVER PREVENTION
255480,STRUCTURE
186263,SERVICE BRAKES
43519,ENGINE
42831,POWER TRAIN
64649,POWER TRAIN
93914,SERVICE BRAKES
70328,STEERING
205202,ENGINE
266964,ELECTRICAL SYSTEM
131053,VISIBILITY
19486,VISIBILITY
23505,VISIBILITY
228043,ELECTRICAL SYSTEM
98104,VISIBILITY
183322,POWER TRAIN
24363,POWER TRAIN
196753,FUEL SYSTEM
5393,ENGINE
191057,POWER TRAIN
63989,STEERING
136811,POWER TRAIN
241696,VISIBILITY
57062,ENGINE
42411,STRUCTURE
227888,LATCHES/LOCKS/LINKAGES
155325,ENGINE
53349,ELECTRICAL SYSTEM
99617,ENGINE
284685,POWER TRAIN
141828,ENGINE
109797,FUEL SYSTEM
91624,STEERING
296202,POWER TRAIN
102408,ELECTRICAL SYSTEM
86318,STRUCTURE
267266,POWER TRAIN
241410,STRUCTURE
30783,ENGINE
170614,ENGINE
237058,STEERING
233895,AIR BAGS
126249,ELECTRICAL SYSTEM
100609,STEERING
219532,VISIBILITY
144600,POWER TRAIN
261063,ENGINE
189007,TIRES
8411,ENGINE
167154,ELECTRICAL SYSTEM
19176,AIR BAGS
79117,ENGINE
258371,ENGINE
189668,STEERING
217624,ELECTRICAL SYSTEM
170883,FUEL SYSTEM
54321,SEAT BELTS
281456,ELECTRICAL SYSTEM
32806,STRUCTURE
18625,ELECTRICAL SYSTEM
97191,ENGINE
222820,POWER TRAIN
270627,POWER TRAIN
267727,STRUCTURE
128420,EXTERIOR LIGHTING
252379,ELECTRICAL SYSTEM
187357,ENGINE
239619,ENGINE
205099,ENGINE AND ENGINE COOLING
45785,VEHICLE SPEED CONTROL
121476,VEHICLE SPEED CONTROL
275614,ENGINE AND ENGINE COOLING
115570,TIRES
54133,ENGINE
282497,ENGINE
210214,FORWARD COLLISION AVOIDANCE
269917,VISIBILITY
72992,ENGINE
269590,FORWARD COLLISION AVOIDANCE
1935,SERVICE BRAKES
156857,ENGINE
282797,FORWARD COLLISION AVOIDANCE
275326,POWER TRAIN
195208,ENGINE
120771,FORWARD COLLISION AVOIDANCE
118879,ENGINE
135671,ENGINE
219884,STRUCTURE
144003,VISIBILITY
41186,ELECTRICAL SYSTEM
273852,ENGINE
13972,VISIBILITY
112697,FORWARD COLLISION AVOIDANCE
89047,ELECTRICAL SYSTEM
243726,ENGINE
163759,POWER TRAIN
119257,LANE DEPARTURE
234482,POWER TRAIN
191043,ENGINE AND ENGINE COOLING
75155,POWER TRAIN
54157,POWER TRAIN
150153,POWER TRAIN
192873,LATCHES/LOCKS/LINKAGES
189814,STEERING
85710,ENGINE
269442,ENGINE
160252,FORWARD COLLISION AVOIDANCE
81822,SERVICE BRAKES
134000,BACK OVER PREVENTION
79311,ENGINE
40056,AIR BAGS
69340,FUEL/PROPULSION SYSTEM
104302,ENGINE
199615,ELECTRICAL SYSTEM
141046,ENGINE
46732,POWER TRAIN
282058,STEERING
239767,ELECTRICAL SYSTEM
101569,SERVICE BRAKES
29522,ELECTRICAL SYSTEM
197741,STRUCTURE
36206,ENGINE
168646,ENGINE
55727,ELECTRICAL SYSTEM
183531,POWER TRAIN
200406,FORWARD COLLISION AVOIDANCE
40560,POWER TRAIN
284120,ELECTRICAL SYSTEM
203507,LATCHES/LOCKS/LINKAGES
90392,POWER TRAIN
240619,WHEELS
8074,ENGINE
256634,ELECTRICAL SYSTEM
220674,ENGINE
241770,POWER TRAIN
64664,ENGINE
162484,ENGINE
153176,ENGINE
256270,AIR BAGS
91335,SERVICE BRAKES
288978,POWER TRAIN
167868,AIR BAGS
202902,VEHICLE SPEED CONTROL
77707,BACK OVER PREVENTION
289950,ELECTRICAL SYSTEM
99352,SEAT BELTS
8803,STEERING
75900,ENGINE
277757,SERVICE BRAKES
173693,VEHICLE SPEED CONTROL
273133,POWER TRAIN
11370,VEHICLE SPEED CONTROL
95545,ELECTRICAL SYSTEM
95346,SUSPENSION
91026,ELECTRICAL SYSTEM
146616,ENGINE
190298,ENGINE
69814,POWER TRAIN
47126,STEERING
224739,VEHICLE SPEED CONTROL
173265,STRUCTURE
22674,POWER TRAIN
296518,ENGINE
56118,ENGINE
136697,FORWARD COLLISION AVOIDANCE
77549,ENGINE
170044,FORWARD COLLISION AVOIDANCE
92996,FORWARD COLLISION AVOIDANCE
24161,FUEL SYSTEM
121838,AIR BAGS
57140,ENGINE AND ENGINE COOLING
78864,STRUCTURE
81503,POWER TRAIN
56409,ENGINE
192320,LATCHES/LOCKS/LINKAGES
99807,ENGINE
206401,STRUCTURE
127154,AIR BAGS
15894,POWER TRAIN
66600,EXTERIOR LIGHTING
253797,FUEL/PROPULSION SYSTEM
200112,ELECTRICAL SYSTEM
205299,ENGINE
286285,ENGINE
115579,ENGINE
50211,ELECTRICAL SYSTEM
49988,SUSPENSION
298674,AIR BAGS
152874,ENGINE
76989,ELECTRICAL SYSTEM
16493,TIRES
160015,VISIBILITY
83732,STRUCTURE
104520,ENGINE
261107,POWER TRAIN
260669,POWER TRAIN
238602,POWER TRAIN
166548,SERVICE BRAKES
15229,EXTERIOR LIGHTING
237226,ELECTRICAL SYSTEM
134855,POWER TRAIN
3824,ELECTRICAL SYSTEM
136363,VISIBILITY
128151,ENGINE
213157,FORWARD COLLISION AVOIDANCE
243010,POWER TRAIN
160860,POWER TRAIN
175618,ELECTRICAL SYSTEM
172636,ENGINE AND ENGINE COOLING
260112,ENGINE
138264,ENGINE
157765,SERVICE BRAKES
115917,ENGINE
4641,ENGINE
37219,AIR BAGS
109996,STEERING
132956,ELECTRICAL SYSTEM
101835,FUEL SYSTEM
245086,POWER TRAIN
129563,VISIBILITY
292884,ELECTRICAL SYSTEM
86592,POWER TRAIN
168981,POWER TRAIN
213499,ENGINE
230529,STEERING
195594,ENGINE
213715,POWER TRAIN
