car_id,problem_category
75756,EXTERIOR LIGHTING
259610,FUEL/PROPULSION SYSTEM
68601,POWER TRAIN
283437,ENGINE
77642,SERVICE BRAKES
290507,VISIBILITY
88375,TIRES
74770,FORWARD COLLISION AVOIDANCE
239920,POWER TRAIN
90511,SERVICE BRAKES
41911,EXTERIOR LIGHTING
196355,VISIBILITY
215517,ENGINE
273361,STRUCTURE
171530,EXTERIOR LIGHTING
238401,ENGINE AND ENGINE COOLING
56113,FUEL SYSTEM
259282,STEERING
109087,STRUCTURE
177901,POWER TRAIN
181194,ENGINE
105442,VEHICLE SPEED CONTROL
17214,POWER TRAIN
41122,POWER TRAIN
251941,AIR BAGS
285906,ELECTRICAL SYSTEM
182049,SERVICE BRAKES
226492,VISIBILITY/WIPER
236678,VEHICLE SPEED CONTROL
82780,POWER TRAIN
175864,VISIBILITY/WIPER
281341,ENGINE
252714,ENGINE
74045,ELECTRICAL SYSTEM
288889,BACK OVER PREVENTION
224177,ENGINE
247023,POWER TRAIN
165460,ELECTRICAL SYSTEM
133344,SERVICE BRAKES
150735,POWER TRAIN
161667,POWER TRAIN
237261,STEERING
97337,EQUIPMENT
5771,ENGINE
120682,POWER TRAIN
231497,ENGINE
3164,ENGINE
194569,FORWARD COLLISION AVOIDANCE
180756,None
21578,ELECTRICAL SYSTEM
56614,SERVICE BRAKES
160565,ENGINE
295448,SERVICE BRAKES
95752,FORWARD COLLISION AVOIDANCE
208494,SEAT BELTS
214554,SERVICE BRAKES
89115,FUEL/PROPULSION SYSTEM
61842,ENGINE
275513,SEAT BELTS
49661,STEERING
125047,STRUCTURE
31536,ELECTRICAL SYSTEM
67091,POWER TRAIN
125763,FORWARD COLLISION AVOIDANCE
290367,ENGINE
53841,ELECTRICAL SYSTEM
270887,POWER TRAIN
288962,ELECTRICAL SYSTEM
39362,ENGINE
84931,BACK OVER PREVENTION
13703,STRUCTURE
286493,ENGINE
243772,ENGINE
42044,VEHICLE SPEED CONTROL
274155,ENGINE
295806,SEATS
241278,STRUCTURE
279671,ELECTRICAL SYSTEM
51316,WHEELS
123931,POWER TRAIN
112053,ENGINE
286981,FORWARD COLLISION AVOIDANCE
87027,ELECTRICAL SYSTEM
222883,ENGINE AND ENGINE COOLING
216040,TIRES
171684,SERVICE BRAKES
65580,ENGINE
27476,ELECTRICAL SYSTEM
255904,POWER TRAIN
121673,STEERING
163431,POWER TRAIN
113087,ENGINE
143895,POWER TRAIN
189246,ENGINE
170926,AIR BAGS
297402,ENGINE
297456,POWER TRAIN
77415,ELECTRICAL SYSTEM
36636,ELECTRICAL SYSTEM
299955,SERVICE BRAKES
19808,POWER TRAIN
289223,POWER TRAIN
239828,SERVICE BRAKES
145717,ENGINE
291255,ELECTRICAL SYSTEM
119096,ELECTRICAL SYSTEM
239935,POWER TRAIN
168395,POWER TRAIN
229475,ENGINE
263763,ENGINE
45236,STRUCTURE
66474,ENGINE
282528,SEAT BELTS
223623,SUSPENSION
169441,ENGINE
87350,ENGINE
268903,FUEL SYSTEM
68208,VISIBILITY
110294,SERVICE BRAKES
81745,ELECTRICAL SYSTEM
137959,LATCHES/LOCKS/LINKAGES
2775,POWER TRAIN
48251,VISIBILITY/WIPER
54222,STEERING
233773,FUEL SYSTEM
293061,ELECTRICAL SYSTEM
183865,POWER TRAIN
156203,SERVICE BRAKES
40834,TIRES
81403,STEERING
289212,AIR BAGS
136803,STEERING
198530,SERVICE BRAKES
188121,VEHICLE SPEED CONTROL
216721,SERVICE BRAKES
121314,FUEL SYSTEM
210061,STEERING
193631,ENGINE AND ENGINE COOLING
225191,ENGINE
16030,EXTERIOR LIGHTING
104935,ENGINE
289492,ENGINE
42604,STEERING
153691,FUEL/PROPULSION SYSTEM
150275,FORWARD COLLISION AVOIDANCE
3353,ENGINE
25072,ELECTRICAL SYSTEM
12990,VEHICLE SPEED CONTROL
98288,FUEL SYSTEM
10109,ENGINE
4240,STEERING
19499,ENGINE
82234,ENGINE
220447,SERVICE BRAKES
47399,ENGINE
272473,FORWARD COLLISION AVOIDANCE
84270,STRUCTURE
104787,POWER TRAIN
41423,SERVICE BRAKES
277674,AIR BAGS
253751,EXTERIOR LIGHTING
280050,ENGINE
158373,SERVICE BRAKES
124338,ENGINE
293430,ENGINE
187901,STRUCTURE
33186,POWER TRAIN
90678,ELECTRICAL SYSTEM
69990,FORWARD COLLISION AVOIDANCE
7797,VISIBILITY/WIPER
206992,VISIBILITY/WIPER
85091,STEERING
216158,ELECTRICAL SYSTEM
264795,TIRES
148878,ENGINE
11132,VEHICLE SPEED CONTROL
168164,POWER TRAIN
293176,POWER TRAIN
17417,AIR BAGS
114394,ENGINE
153205,FUEL/PROPULSION SYSTEM
131554,POWER TRAIN
113202,ENGINE
283311,SERVICE BRAKES
222971,SERVICE BRAKES
4312,SERVICE BRAKES
110099,STEERING
83628,ENGINE
62225,POWER TRAIN
258067,POWER TRAIN
14944,ELECTRICAL SYSTEM
29179,STRUCTURE
110091,STEERING
174251,SERVICE BRAKES
226106,FORWARD COLLISION AVOIDANCE
175343,STEERING
46731,ENGINE
279027,POWER TRAIN
230338,SEATS
268261,ENGINE
274124,EXTERIOR LIGHTING
203351,POWER TRAIN
245625,POWER TRAIN
236689,BACK OVER PREVENTION
134456,LATCHES/LOCKS/LINKAGES
155795,POWER TRAIN
272413,SEAT BELTS
79039,FUEL SYSTEM
210979,STEERING
5393,ENGINE
110741,EXTERIOR LIGHTING
189552,FUEL SYSTEM
128755,SERVICE BRAKES
185439,ENGINE
150905,ENGINE
172593,POWER TRAIN
65595,POWER TRAIN
45975,AIR BAGS
258218,ENGINE
273852,ENGINE
122300,ENGINE
118661,ENGINE
82274,POWER TRAIN
264094,ENGINE
248653,AIR BAGS
42411,STRUCTURE
13343,ENGINE
102060,POWER TRAIN
130386,FORWARD COLLISION AVOIDANCE
218034,LATCHES/LOCKS/LINKAGES
175526,STEERING
230656,LATCHES/LOCKS/LINKAGES
79599,ENGINE
125715,ENGINE
175618,ELECTRICAL SYSTEM
292884,ELECTRICAL SYSTEM
29548,VISIBILITY
17836,POWER TRAIN
69891,EQUIPMENT
211770,SEAT BELTS
163895,LATCHES/LOCKS/LINKAGES
269590,FORWARD COLLISION AVOIDANCE
172336,POWER TRAIN
40099,ENGINE
293141,ENGINE
174017,POWER TRAIN
38994,EXTERIOR LIGHTING
20696,ELECTRICAL SYSTEM
70047,ENGINE
17102,VEHICLE SPEED CONTROL
104520,ENGINE
215908,FUEL SYSTEM
103707,POWER TRAIN
255981,SERVICE BRAKES
35069,ENGINE
217628,FORWARD COLLISION AVOIDANCE
156779,AIR BAGS
94803,ELECTRICAL SYSTEM
122873,SERVICE BRAKES
216748,ENGINE
35808,ENGINE
21180,ELECTRICAL SYSTEM
4084,ENGINE
77382,VEHICLE SPEED CONTROL
166426,ELECTRICAL SYSTEM
153541,ELECTRICAL SYSTEM
223952,POWER TRAIN
36017,TIRES
75722,FUEL SYSTEM
245895,POWER TRAIN
85026,ENGINE
65119,STRUCTURE
92341,POWER TRAIN
68752,SERVICE BRAKES
157101,FUEL SYSTEM
73770,ENGINE
245331,POWER TRAIN
127351,LATCHES/LOCKS/LINKAGES
24065,ENGINE
143462,WHEELS
256517,SERVICE BRAKES
285713,LATCHES/LOCKS/LINKAGES
83470,ELECTRICAL SYSTEM
114850,ENGINE
160880,STEERING
77125,ELECTRICAL SYSTEM
205223,VISIBILITY/WIPER
265460,ENGINE
29309,SERVICE BRAKES
286148,LATCHES/LOCKS/LINKAGES
130331,ENGINE
270765,TIRES
104630,ELECTRICAL SYSTEM
12611,AIR BAGS
131265,POWER TRAIN
36252,FORWARD COLLISION AVOIDANCE
252220,SEAT BELTS
2217,ENGINE
282492,POWER TRAIN
117018,BACK OVER PREVENTION
49898,ENGINE
19810,ENGINE
297438,ENGINE
158118,POWER TRAIN
259337,FUEL SYSTEM
100983,POWER TRAIN
264005,ELECTRICAL SYSTEM
266508,AIR BAGS
134251,ELECTRICAL SYSTEM
133947,SERVICE BRAKES
271034,ELECTRICAL SYSTEM
180668,LATCHES/LOCKS/LINKAGES
244637,SERVICE BRAKES
177331,ELECTRICAL SYSTEM
184914,STRUCTURE
168970,ENGINE
109275,POWER TRAIN
18024,FUEL/PROPULSION SYSTEM
296201,POWER TRAIN
199945,POWER TRAIN
4435,POWER TRAIN
75837,ELECTRICAL SYSTEM
58725,STEERING
115750,POWER TRAIN
179681,VISIBILITY/WIPER
219783,POWER TRAIN
113215,SERVICE BRAKES
35394,ELECTRICAL SYSTEM
35381,ENGINE
220506,POWER TRAIN
202681,ENGINE
291287,AIR BAGS
82987,POWER TRAIN
176366,POWER TRAIN
126809,POWER TRAIN
54666,VEHICLE SPEED CONTROL
281345,ENGINE
83672,ELECTRICAL SYSTEM
84091,ENGINE
65643,SERVICE BRAKES
184268,POWER TRAIN
189568,STEERING
295531,LATCHES/LOCKS/LINKAGES
148456,SUSPENSION
288198,STRUCTURE
153703,POWER TRAIN
179905,ENGINE
218414,POWER TRAIN
155880,VISIBILITY/WIPER
208301,EXTERIOR LIGHTING
163331,ENGINE
234469,ENGINE AND ENGINE COOLING
196107,FUEL SYSTEM
90075,FUEL SYSTEM
212767,ENGINE
278211,ELECTRICAL SYSTEM
70520,SERVICE BRAKES
92621,ELECTRICAL SYSTEM
216119,FUEL/PROPULSION SYSTEM
273144,ENGINE
11831,STEERING
27438,POWER TRAIN
134296,ELECTRICAL SYSTEM
181148,STRUCTURE
39560,ELECTRICAL SYSTEM
167669,FUEL/PROPULSION SYSTEM
284017,EXTERIOR LIGHTING
153330,FORWARD COLLISION AVOIDANCE
251147,STEERING
242967,ENGINE
177748,AIR BAGS
68660,ENGINE AND ENGINE COOLING
253112,POWER TRAIN
183897,SERVICE BRAKES
19849,ENGINE
229673,SERVICE BRAKES
90418,STEERING
295204,VISIBILITY
101916,ELECTRICAL SYSTEM
111264,POWER TRAIN
159911,ENGINE AND ENGINE COOLING
243375,STEERING
293317,FUEL/PROPULSION SYSTEM
34947,ENGINE
245439,STEERING
88861,SEAT BELTS
138736,VISIBILITY
201102,ENGINE
192820,SEAT BELTS
3314,POWER TRAIN
220332,SERVICE BRAKES
13540,ELECTRICAL SYSTEM
56471,TIRES
120822,STEERING
69442,ELECTRICAL SYSTEM
227157,ENGINE
27213,SERVICE BRAKES
198299,ENGINE
71771,ENGINE
81071,POWER TRAIN
194252,ELECTRICAL SYSTEM
58207,STRUCTURE
165177,ENGINE
57688,ENGINE
144780,STEERING
132243,ENGINE
158732,LATCHES/LOCKS/LINKAGES
62332,POWER TRAIN
213186,POWER TRAIN
74439,FUEL SYSTEM
241024,STRUCTURE
211765,TIRES
71292,ENGINE
245823,ELECTRICAL SYSTEM
167052,POWER TRAIN
51243,ELECTRICAL SYSTEM
12353,STEERING
149015,VISIBILITY/WIPER
263912,ENGINE AND ENGINE COOLING
129708,LATCHES/LOCKS/LINKAGES
293790,SERVICE BRAKES
24914,STEERING
104543,STEERING
298656,STRUCTURE
232415,STEERING
10533,ENGINE
26855,SEAT BELTS
32333,TIRES
186815,STEERING
96011,FUEL/PROPULSION SYSTEM
281454,TIRES
24512,ENGINE
56631,EXTERIOR LIGHTING
109989,POWER TRAIN
242889,SEAT BELTS
46720,POWER TRAIN
193184,EQUIPMENT
11904,POWER TRAIN
11402,ENGINE
219249,POWER TRAIN
28594,LATCHES/LOCKS/LINKAGES
281328,POWER TRAIN
292961,POWER TRAIN
275013,POWER TRAIN
82877,POWER TRAIN
30881,FORWARD COLLISION AVOIDANCE
179105,ENGINE
45071,FUEL SYSTEM
131672,ENGINE
246156,AIR BAGS
213179,TIRES
242341,ENGINE
189995,ELECTRICAL SYSTEM
82038,STEERING
139324,STRUCTURE
93346,ENGINE
140807,SUSPENSION
74483,ENGINE
124733,LATCHES/LOCKS/LINKAGES
28290,ELECTRICAL SYSTEM
58909,BACK OVER PREVENTION
265124,FUEL SYSTEM
42263,STEERING
155346,POWER TRAIN
38758,POWER TRAIN
137540,STEERING
225661,POWER TRAIN
179734,ENGINE
184918,ENGINE
106265,STRUCTURE
204800,SEAT BELTS
159621,SERVICE BRAKES
89794,SERVICE BRAKES
230137,STRUCTURE
62668,ENGINE
229259,FORWARD COLLISION AVOIDANCE
196987,ELECTRICAL SYSTEM
289722,ELECTRICAL SYSTEM
239372,ELECTRICAL SYSTEM
77124,POWER TRAIN
251533,STEERING
293461,STEERING
245223,ENGINE
235429,SERVICE BRAKES
167678,LANE DEPARTURE
81857,ELECTRICAL SYSTEM
15066,SEAT BELTS
162929,EXTERIOR LIGHTING
202781,FORWARD COLLISION AVOIDANCE
164052,SERVICE BRAKES
73284,FUEL/PROPULSION SYSTEM
183583,VISIBILITY/WIPER
225845,ELECTRICAL SYSTEM
106848,ENGINE
277979,POWER TRAIN
13700,SERVICE BRAKES
111555,ELECTRICAL SYSTEM
3953,ENGINE
226044,SEATS
253746,AIR BAGS
100564,ELECTRICAL SYSTEM
263874,SUSPENSION
98635,ENGINE
215705,ELECTRICAL SYSTEM
23687,VISIBILITY
128292,ENGINE
6821,TIRES
286057,ENGINE
220302,EXTERIOR LIGHTING
217187,STEERING
113146,POWER TRAIN
51504,ENGINE
246885,ENGINE
36526,FUEL SYSTEM
133524,LATCHES/LOCKS/LINKAGES
144963,AIR BAGS
48444,ELECTRICAL SYSTEM
29044,TIRES
165022,EXTERIOR LIGHTING
296413,ENGINE
178550,FORWARD COLLISION AVOIDANCE
253543,TIRES
28521,ENGINE
121968,ENGINE
286837,ENGINE
28913,POWER TRAIN
78614,VISIBILITY/WIPER
290556,AIR BAGS
97830,VISIBILITY/WIPER
143041,ENGINE
104801,ELECTRICAL SYSTEM
26745,VEHICLE SPEED CONTROL
160712,FUEL SYSTEM
23603,VEHICLE SPEED CONTROL
188301,LATCHES/LOCKS/LINKAGES
53460,SERVICE BRAKES
250685,ELECTRICAL SYSTEM
43629,AIR BAGS
44636,SERVICE BRAKES
135671,ENGINE
130886,EQUIPMENT
258371,ENGINE
141429,FUEL SYSTEM
35806,SERVICE BRAKES
201545,STEERING
130342,AIR BAGS
240444,ENGINE
209958,VISIBILITY
140812,BACK OVER PREVENTION
93829,SERVICE BRAKES
130671,LATCHES/LOCKS/LINKAGES
159125,POWER TRAIN
206387,ELECTRICAL SYSTEM
61958,ENGINE
103351,UNKNOWN
276610,SERVICE BRAKES
134853,SERVICE BRAKES
152995,SERVICE BRAKES
173251,FUEL SYSTEM
200069,POWER TRAIN
256881,ENGINE
153227,SERVICE BRAKES
262534,POWER TRAIN
219217,STRUCTURE
287934,STEERING
265977,ENGINE
276302,STEERING
170515,ENGINE
241161,STEERING
96807,ENGINE
286636,ENGINE
23983,FUEL SYSTEM
39697,POWER TRAIN
48548,SERVICE BRAKES
88621,ENGINE
149679,ENGINE
254963,FORWARD COLLISION AVOIDANCE
193854,ENGINE
35719,STEERING
292184,POWER TRAIN
273332,AIR BAGS
82574,SERVICE BRAKES
169507,POWER TRAIN
230529,STEERING
126150,STEERING
107979,STRUCTURE
94917,ENGINE
84414,POWER TRAIN
105556,STRUCTURE
23830,ELECTRICAL SYSTEM
268186,ENGINE
295532,POWER TRAIN
161139,ENGINE
96417,ENGINE
24038,AIR BAGS
20672,AIR BAGS
187446,VISIBILITY
252887,POWER TRAIN
185822,ENGINE
97237,POWER TRAIN
245799,ENGINE
197424,SUSPENSION
195061,ENGINE
227205,POWER TRAIN
24386,STRUCTURE
16837,SERVICE BRAKES
58306,SERVICE BRAKES
18570,ENGINE
184873,FUEL/PROPULSION SYSTEM
259953,SERVICE BRAKES
102941,SUSPENSION
134603,STEERING
105839,ENGINE
280580,LATCHES/LOCKS/LINKAGES
99249,EXTERIOR LIGHTING
98910,ENGINE AND ENGINE COOLING
263408,POWER TRAIN
176785,LATCHES/LOCKS/LINKAGES
278456,EXTERIOR LIGHTING
175563,POWER TRAIN
173725,FUEL SYSTEM
95681,POWER TRAIN
220876,STRUCTURE
265828,ENGINE
228188,FORWARD COLLISION AVOIDANCE
171834,WHEELS
22182,POWER TRAIN
62277,SERVICE BRAKES
10920,ENGINE
36156,SERVICE BRAKES
223417,FORWARD COLLISION AVOIDANCE
60993,SERVICE BRAKES
164504,FUEL SYSTEM
180515,POWER TRAIN
172514,ENGINE
157613,POWER TRAIN
195451,ELECTRICAL SYSTEM
188215,POWER TRAIN
24568,ENGINE
156460,POWER TRAIN
262617,STRUCTURE
249356,POWER TRAIN
109906,ELECTRICAL SYSTEM
107204,ENGINE
171229,POWER TRAIN
282111,FORWARD COLLISION AVOIDANCE
156198,STRUCTURE
30511,WHEELS
176401,STRUCTURE
248642,TIRES
216301,ENGINE
181742,ENGINE
279579,SERVICE BRAKES
286049,ENGINE AND ENGINE COOLING
152991,ENGINE
94663,SERVICE BRAKES
276179,ENGINE
7708,POWER TRAIN
253938,VISIBILITY/WIPER
153245,EQUIPMENT
211419,SEAT BELTS
164661,VISIBILITY/WIPER
237184,ENGINE
212087,AIR BAGS
25273,VISIBILITY
70945,POWER TRAIN
191502,ENGINE
109032,SERVICE BRAKES
273133,POWER TRAIN
25151,POWER TRAIN
186263,SERVICE BRAKES
201905,FORWARD COLLISION AVOIDANCE
122425,ELECTRICAL SYSTEM
225133,TIRES
219884,STRUCTURE
130869,ENGINE
208376,ENGINE
243298,POWER TRAIN
162707,ENGINE
51839,AIR BAGS
265885,STRUCTURE
296087,ELECTRICAL SYSTEM
146399,UNKNOWN
298902,ENGINE
211833,ENGINE
214996,AIR BAGS
241169,ELECTRICAL SYSTEM
163416,BACK OVER PREVENTION
278725,ENGINE
103762,ELECTRICAL SYSTEM
273260,SERVICE BRAKES
95539,ELECTRICAL SYSTEM
299001,FORWARD COLLISION AVOIDANCE
116014,POWER TRAIN
270433,TIRES
71559,ELECTRICAL SYSTEM
175740,STRUCTURE
279049,ELECTRICAL SYSTEM
87468,SERVICE BRAKES
40979,POWER TRAIN
128118,STRUCTURE
145306,SERVICE BRAKES
20480,POWER TRAIN
183662,ELECTRICAL SYSTEM
76057,VISIBILITY
94174,POWER TRAIN
163210,ENGINE
261948,VISIBILITY/WIPER
264806,EXTERIOR LIGHTING
244492,VISIBILITY/WIPER
103776,AIR BAGS
193510,STEERING
97995,STEERING
4395,STEERING
47945,ENGINE
50501,POWER TRAIN
75969,POWER TRAIN
134812,STEERING
168349,LATCHES/LOCKS/LINKAGES
184867,ENGINE
129595,ENGINE
116566,STRUCTURE
199399,STEERING
102415,VEHICLE SPEED CONTROL
24068,SERVICE BRAKES
216645,ENGINE
120433,SERVICE BRAKES
190416,AIR BAGS
54893,VISIBILITY
208946,POWER TRAIN
132342,SUSPENSION
39870,SERVICE BRAKES
171316,ENGINE
107789,ELECTRICAL SYSTEM
286778,ENGINE
172687,FORWARD COLLISION AVOIDANCE
86698,POWER TRAIN
168213,SERVICE BRAKES
245410,POWER TRAIN
113264,POWER TRAIN
117434,ELECTRICAL SYSTEM
173000,LANE DEPARTURE
30657,ELECTRICAL SYSTEM
16970,AIR BAGS
278171,VISIBILITY
25396,POWER TRAIN
39933,POWER TRAIN
101312,FORWARD COLLISION AVOIDANCE
105221,ENGINE
121488,POWER TRAIN
243333,ENGINE
21549,ENGINE
275057,FUEL SYSTEM
199298,POWER TRAIN
253010,ELECTRICAL SYSTEM
273368,POWER TRAIN
5924,FUEL/PROPULSION SYSTEM
220283,SERVICE BRAKES
247588,POWER TRAIN
106320,AIR BAGS
294269,POWER TRAIN
237964,ELECTRICAL SYSTEM
121955,ENGINE
98425,ELECTRICAL SYSTEM
175072,ENGINE
164817,WHEELS
139209,SERVICE BRAKES
13375,ELECTRICAL SYSTEM
180318,SEAT BELTS
199104,STRUCTURE
154180,FUEL/PROPULSION SYSTEM
48234,ENGINE
230232,ENGINE
128699,POWER TRAIN
2743,ENGINE
241600,FUEL SYSTEM
258603,SUSPENSION
108455,SERVICE BRAKES
150466,STEERING
130487,POWER TRAIN
251527,POWER TRAIN
102029,ENGINE
211310,STEERING
927,FORWARD COLLISION AVOIDANCE
277445,VISIBILITY/WIPER
8854,POWER TRAIN
209044,ENGINE
74356,VISIBILITY/WIPER
134710,LATCHES/LOCKS/LINKAGES
193608,ENGINE
152936,ELECTRICAL SYSTEM
149386,ENGINE
122042,FUEL SYSTEM
56022,STEERING
201221,VISIBILITY/WIPER
129833,FORWARD COLLISION AVOIDANCE
117829,ENGINE
172392,FUEL/PROPULSION SYSTEM
274214,POWER TRAIN
110626,SERVICE BRAKES
52645,ELECTRICAL SYSTEM
265486,SERVICE BRAKES
133591,VISIBILITY/WIPER
43765,ENGINE
138594,STEERING
111055,FUEL/PROPULSION SYSTEM
244966,ENGINE
53987,POWER TRAIN
222818,ELECTRICAL SYSTEM
290152,POWER TRAIN
268754,ENGINE
113624,FUEL SYSTEM
294670,SUSPENSION
126143,POWER TRAIN
160663,ELECTRICAL SYSTEM
109894,ENGINE
7743,ENGINE
122242,ELECTRICAL SYSTEM
277124,ENGINE
88575,POWER TRAIN
99080,VISIBILITY
134128,ENGINE
280637,ENGINE AND ENGINE COOLING
125129,POWER TRAIN
218011,SEAT BELTS
14196,ENGINE
18608,FORWARD COLLISION AVOIDANCE
104891,VISIBILITY
56409,ENGINE
65370,FORWARD COLLISION AVOIDANCE
123590,EXTERIOR LIGHTING
259668,POWER TRAIN
84159,ENGINE
1467,ENGINE
261999,ELECTRICAL SYSTEM
66712,STRUCTURE
70922,POWER TRAIN
292680,SERVICE BRAKES
9805,VISIBILITY
160506,STEERING
164754,POWER TRAIN
85993,ELECTRICAL SYSTEM
298173,VISIBILITY/WIPER
125615,FUEL/PROPULSION SYSTEM
241110,FUEL SYSTEM
241702,ELECTRICAL SYSTEM
114631,STEERING
163780,ELECTRICAL SYSTEM
206787,ELECTRICAL SYSTEM
280445,ELECTRICAL SYSTEM
222588,STRUCTURE
64600,FUEL SYSTEM
108233,FUEL SYSTEM
177386,SEAT BELTS
109357,ENGINE
73192,VEHICLE SPEED CONTROL
173801,VISIBILITY
254150,STEERING
271339,ENGINE
79452,ELECTRICAL SYSTEM
175129,STRUCTURE
211084,POWER TRAIN
280001,EQUIPMENT
164454,TIRES
284231,VISIBILITY/WIPER
76299,STEERING
246182,ENGINE
285544,ENGINE
64812,STEERING
167043,SERVICE BRAKES
112510,STEERING
217201,VISIBILITY
60886,POWER TRAIN
276098,STEERING
293795,FUEL SYSTEM
189712,POWER TRAIN
95326,TIRES
221245,SUSPENSION
111475,SERVICE BRAKES
254337,VISIBILITY
240440,LATCHES/LOCKS/LINKAGES
122673,ENGINE
147952,SERVICE BRAKES
189758,ENGINE
207894,EXTERIOR LIGHTING
11309,ENGINE
258238,STRUCTURE
219406,ENGINE
266650,POWER TRAIN
292450,POWER TRAIN
111826,ELECTRICAL SYSTEM
164028,ENGINE
10519,ENGINE
198175,FUEL SYSTEM
29574,STEERING
283319,ENGINE
287332,SERVICE BRAKES
159389,ELECTRICAL SYSTEM
47694,ENGINE
100538,POWER TRAIN
105201,LATCHES/LOCKS/LINKAGES
102657,LATCHES/LOCKS/LINKAGES
72656,SUSPENSION
193878,POWER TRAIN
247314,ENGINE
46948,ENGINE AND ENGINE COOLING
58123,STEERING
276392,ELECTRICAL SYSTEM
184621,STRUCTURE
137777,BACK OVER PREVENTION
61948,ELECTRICAL SYSTEM
201710,ELECTRICAL SYSTEM
183786,POWER TRAIN
1850,FUEL SYSTEM
166064,ENGINE
173336,POWER TRAIN
161535,EQUIPMENT
118970,AIR BAGS
264129,STEERING
96746,FUEL SYSTEM
164391,LATCHES/LOCKS/LINKAGES
216755,VEHICLE SPEED CONTROL
71544,POWER TRAIN
216214,POWER TRAIN
17189,ENGINE
43013,SUSPENSION
13378,SERVICE BRAKES
36184,ENGINE
176089,VISIBILITY/WIPER
42070,SERVICE BRAKES
289229,STEERING
69706,POWER TRAIN
254417,EXTERIOR LIGHTING
157191,STEERING
250669,EXTERIOR LIGHTING
102659,SUSPENSION
35343,SUSPENSION
228996,STRUCTURE
212916,STEERING
42699,SERVICE BRAKES
124546,LATCHES/LOCKS/LINKAGES
220342,SERVICE BRAKES
109578,EXTERIOR LIGHTING
66045,VEHICLE SPEED CONTROL
299189,VISIBILITY
147112,ELECTRICAL SYSTEM
126037,SUSPENSION
196044,SERVICE BRAKES
138853,ELECTRICAL SYSTEM
281679,ENGINE
34313,SERVICE BRAKES
137058,ENGINE
39777,ENGINE
256195,FUEL/PROPULSION SYSTEM
32239,ELECTRICAL SYSTEM
13041,POWER TRAIN
91838,ENGINE
47675,ELECTRICAL SYSTEM
271519,FUEL SYSTEM
79019,FORWARD COLLISION AVOIDANCE
140881,ELECTRICAL SYSTEM
248994,FUEL SYSTEM
125667,VEHICLE SPEED CONTROL
227896,STEERING
283642,FORWARD COLLISION AVOIDANCE
244353,ELECTRICAL SYSTEM
13476,ELECTRICAL SYSTEM
228408,ENGINE
21226,ENGINE
244969,SERVICE BRAKES
34084,STRUCTURE
14294,ENGINE
5562,FUEL SYSTEM
295919,ENGINE
118418,STRUCTURE
192080,POWER TRAIN
41971,STEERING
183391,LATCHES/LOCKS/LINKAGES
185317,ELECTRICAL SYSTEM
177583,SERVICE BRAKES
212040,TIRES
226736,BACK OVER PREVENTION
226543,ELECTRICAL SYSTEM
82596,SERVICE BRAKES
26899,ELECTRICAL SYSTEM
218036,AIR BAGS
30202,STEERING
115410,ELECTRICAL SYSTEM
208650,POWER TRAIN
82503,ENGINE
80392,VISIBILITY/WIPER
66021,ENGINE
143090,FORWARD COLLISION AVOIDANCE
115264,POWER TRAIN
289325,SERVICE BRAKES
46202,VEHICLE SPEED CONTROL
128487,ENGINE
73829,ENGINE
285074,ELECTRICAL SYSTEM
114638,STEERING
175119,SERVICE BRAKES
178898,EXTERIOR LIGHTING
277199,ENGINE
90569,STRUCTURE
71864,ENGINE
32792,STRUCTURE
244430,ENGINE
44784,EQUIPMENT
81026,STEERING
156592,ENGINE
135135,SERVICE BRAKES
203997,POWER TRAIN
1622,ENGINE
184342,STEERING
195608,ELECTRICAL SYSTEM
145832,SERVICE BRAKES
179258,ELECTRICAL SYSTEM
64011,STEERING
139891,VISIBILITY
149335,LANE DEPARTURE
257418,AIR BAGS
132534,POWER TRAIN
278273,LANE DEPARTURE
91521,ENGINE
164734,POWER TRAIN
203301,STEERING
35930,ELECTRICAL SYSTEM
12341,POWER TRAIN
61281,ELECTRICAL SYSTEM
149545,BACK OVER PREVENTION
84779,SERVICE BRAKES
32303,POWER TRAIN
214025,ENGINE
52702,VISIBILITY
180820,ENGINE
28971,ENGINE
24175,POWER TRAIN
264236,SUSPENSION
119623,VISIBILITY/WIPER
91334,WHEELS
133460,ENGINE
253642,STEERING
224398,POWER TRAIN
93821,FUEL SYSTEM
236263,ENGINE
127998,LATCHES/LOCKS/LINKAGES
150613,FUEL/PROPULSION SYSTEM
225236,SEAT BELTS
242149,BACK OVER PREVENTION
220224,VISIBILITY/WIPER
141742,FORWARD COLLISION AVOIDANCE
83398,ENGINE
251613,POWER TRAIN
218055,STEERING
82754,POWER TRAIN
90316,SERVICE BRAKES
157566,POWER TRAIN
260896,FUEL/PROPULSION SYSTEM
123759,ELECTRICAL SYSTEM
270200,POWER TRAIN
229247,ENGINE
122981,VISIBILITY
290899,POWER TRAIN
184958,ENGINE
115359,ENGINE AND ENGINE COOLING
173283,SERVICE BRAKES
98960,SERVICE BRAKES
51091,ELECTRICAL SYSTEM
227476,ENGINE
110492,LATCHES/LOCKS/LINKAGES
222189,SEAT BELTS
189621,SERVICE BRAKES
76143,AIR BAGS
88252,STEERING
163041,ENGINE
172916,ENGINE
8974,POWER TRAIN
151270,ENGINE
163491,POWER TRAIN
266125,FUEL SYSTEM
90408,STEERING
262170,ENGINE
263238,ENGINE
