index,car_id,problem_category
88645,212812,engine
88646,224520,seat belts
88647,215908,fuel system
88648,22723,suspension
88649,142064,seats
88650,90267,steering
88651,103707,power train
88652,38760,power train
88653,80542,power train
88654,91082,power train
88655,267304,structure
88656,255981,service brakes
88657,189499,steering
88658,100536,fuel system
88659,35069,engine
88660,33363,power train
88661,39736,engine
88662,182964,latches/locks/linkages
88663,23776,steering
88664,246153,power train
88665,239509,structure
88666,134888,visibility/wiper
88667,27855,engine
88668,180323,steering
88669,217628,service brakes
88670,77407,tires
88671,51145,forward collision avoidance
88672,137461,fuel system
88673,221992,fuel system
88674,74069,engine
88675,18116,engine
88676,182350,engine
88677,111361,engine
88678,294085,power train
88679,119011,power train
88680,101865,power train
88681,97246,electrical system
88682,11317,power train
88683,77269,electrical system
88684,97404,wheels
88685,62195,engine
88686,87611,visibility/wiper
88687,218487,power train
88688,158103,electrical system
88689,38941,fuel/propulsion system
88690,252500,steering
88691,230436,suspension
88692,221391,electrical system
88693,203138,service brakes
88694,60310,engine
88695,271057,visibility/wiper
88696,183805,power train
88697,153910,forward collision avoidance
88698,199955,electrical system
88699,3339,engine
88700,14631,forward collision avoidance
88701,281267,power train
88702,257401,engine
88703,257649,power train
88704,263011,wheels
88705,295339,structure
88706,82705,electrical system
88707,65928,power train
88708,156390,service brakes
88709,6229,electrical system
88710,109871,electrical system
88711,210140,air bags
88712,115419,power train
88713,154081,air bags
88714,228155,engine
88715,104531,seat belts
88716,259968,electrical system
88717,254479,structure
88718,277134,power train
88719,257834,latches/locks/linkages
88720,156779,air bags
88721,168920,wheels
88722,245080,power train
88723,271247,service brakes
88724,235303,power train
88725,234276,steering
88726,220236,service brakes
88727,94803,electrical system
88728,45101,power train
88729,270528,lane departure
88730,188731,engine
88731,209626,visibility/wiper
88732,58860,power train
88733,233597,power train
88734,189927,electrical system
88735,166950,engine
88736,9229,forward collision avoidance
88737,100435,service brakes
88738,46314,engine
88739,116993,electrical system
88740,564,structure
88741,129520,service brakes
88742,93717,power train
88743,95862,visibility/wiper
88744,114915,power train
88745,181970,steering
88746,10104,engine
88747,129535,engine
88748,173623,engine and engine cooling
88749,263376,engine
88750,112714,electrical system
88751,215910,electrical system
88752,248422,engine
88753,265540,power train
88754,237913,structure
88755,266040,power train
88756,9,engine
88757,147689,power train
88758,127391,forward collision avoidance
88759,139334,electrical system
88760,141861,air bags
88761,122873,service brakes
88762,178276,power train
88763,140418,steering
88764,147485,power train
88765,253700,engine
88766,211986,forward collision avoidance
88767,242256,power train
88768,180262,visibility/wiper
88769,162903,steering
88770,216748,power train
88771,35808,engine
88772,131197,electrical system
88773,271657,structure
88774,47,tires
88775,206779,air bags
88776,180184,electrical system
88777,119081,structure
88778,88620,engine
88779,66637,wheels
88780,11397,engine
88781,197782,engine
88782,141367,vehicle speed control
88783,61464,power train
88784,219862,exterior lighting
88785,225190,latches/locks/linkages
88786,78795,structure
88787,81702,electrical system
88788,21180,fuel/propulsion system
88789,4084,engine
88790,64353,suspension
88791,196725,electrical system
88792,198770,electrical system
88793,246316,electrical system
88794,111258,electrical system
88795,296292,tires
88796,269249,back over prevention
88797,244919,service brakes
88798,198294,electrical system
88799,187408,seat belts
88800,224618,fuel system
88801,160347,structure
88802,107270,exterior lighting
88803,30459,engine and engine cooling
88804,109866,engine
88805,273069,structure
88806,77382,vehicle speed control
88807,94936,steering
88808,44349,power train
88809,260615,visibility/wiper
88810,144728,electrical system
88811,166426,electrical system
88812,292557,power train
88813,254370,steering
88814,31566,exterior lighting
88815,734,electrical system
88816,93731,air bags
88817,28362,steering
88818,193292,power train
88819,105120,structure
88820,284128,engine
88821,254240,power train
88822,21803,steering
88823,225439,power train
88824,128597,air bags
88825,100362,power train
88826,149620,visibility/wiper
88827,153541,engine
88828,232793,service brakes
88829,269594,power train
88830,216976,power train
88831,148409,suspension
88832,220074,service brakes
88833,164569,engine
88834,247961,power train
88835,273327,electrical system
88836,282814,electrical system
88837,48461,suspension
88838,4356,engine
88839,291741,engine and engine cooling
88840,81979,service brakes
88841,77147,steering
88842,239537,structure
88843,116740,steering
88844,176540,service brakes
88845,296675,forward collision avoidance
88846,124286,fuel/propulsion system
88847,223952,power train
88848,46095,power train
88849,36017,wheels
88850,110578,power train
88851,277886,power train
88852,118571,electrical system
88853,53459,power train
88854,75722,fuel/propulsion system
88855,121308,suspension
88856,112214,power train
88857,6985,electrical system
88858,136915,wheels
88859,230026,vehicle speed control
88860,171326,suspension
88861,216753,structure
88862,134844,exterior lighting
88863,286803,electrical system
88864,69520,power train
88865,257981,forward collision avoidance
88866,73237,structure
88867,73714,service brakes
88868,98052,electrical system
88869,106000,structure
88870,289773,engine
88871,268545,engine
88872,278819,vehicle speed control
88873,161892,structure
88874,139988,power train
88875,30111,engine and engine cooling
88876,166150,power train
88877,40144,engine and engine cooling
88878,88218,visibility/wiper
88879,201715,engine
88880,105806,air bags
88881,77717,seats
88882,215876,power train
88883,245895,power train
88884,72583,engine
88885,135301,forward collision avoidance
88886,136807,electrical system
88887,196735,electrical system
88888,85026,engine
88889,82844,visibility
88890,70409,seat belts
88891,262516,engine
88892,146404,engine
88893,5973,engine
88894,76715,electrical system
88895,137082,electrical system
88896,105434,power train
88897,254152,fuel/propulsion system
88898,169515,engine
88899,177416,engine
88900,199888,service brakes
88901,243288,electrical system
88902,209205,power train
88903,252417,steering
88904,285175,structure
88905,105038,visibility
88906,136451,power train
88907,229872,electrical system
88908,279538,electrical system
88909,293040,vehicle speed control
88910,207485,engine
88911,119161,power train
88912,39165,power train
88913,257282,power train
88914,286403,exterior lighting
88915,248045,electrical system
88916,163870,electrical system
88917,9741,power train
88918,175933,steering
88919,296732,steering
88920,167009,engine
88921,88300,suspension
88922,16883,power train
88923,286192,electrical system
88924,61828,steering
88925,13010,power train
88926,286789,visibility
88927,153767,engine
88928,71463,engine
88929,70101,lane departure
88930,7330,service brakes
88931,129999,power train
88932,127638,structure
88933,232177,engine
88934,193100,engine
88935,18233,electrical system
88936,220137,service brakes
88937,107211,suspension
88938,75337,visibility
88939,88834,electrical system
88940,119366,visibility/wiper
88941,209655,electrical system
88942,140878,engine
88943,259137,power train
88944,46688,engine
88945,293510,engine
88946,192758,wheels
88947,185802,engine and engine cooling
88948,232817,vehicle speed control
88949,130028,engine
88950,4455,engine
88951,91421,structure
88952,86208,seat belts
88953,213933,power train
88954,74202,air bags
88955,247875,engine and engine cooling
88956,110694,power train
88957,65119,visibility
88958,188469,power train
88959,260287,electrical system
88960,157310,power train
88961,157711,vehicle speed control
88962,210492,engine and engine cooling
88963,239390,visibility/wiper
88964,174194,visibility/wiper
88965,2056,exterior lighting
88966,92341,power train
88967,233426,suspension
88968,179883,steering
88969,279590,visibility
88970,183746,service brakes
88971,267569,engine
88972,11313,visibility/wiper
88973,93769,power train
88974,68752,service brakes
88975,254808,electrical system
88976,256935,electrical system
88977,6920,visibility/wiper
88978,160954,service brakes
88979,164985,air bags
88980,181336,forward collision avoidance
88981,71883,electrical system
88982,108710,fuel/propulsion system
88983,125623,electrical system
88984,20817,power train
88985,60064,service brakes
88986,171932,vehicle speed control
88987,157101,fuel/propulsion system
88988,248084,power train
88989,73770,engine
88990,10685,air bags
88991,245331,power train
88992,57396,fuel/propulsion system
88993,5587,forward collision avoidance
88994,61989,engine
88995,201486,power train
88996,186279,electrical system
88997,209991,forward collision avoidance
88998,193428,power train
88999,279158,steering
89000,142348,latches/locks/linkages
89001,93004,structure
89002,60832,vehicle speed control
89003,91119,power train
89004,95001,back over prevention
89005,2,visibility/wiper
89006,128524,electrical system
89007,199763,fuel/propulsion system
89008,80661,air bags
89009,127351,electrical system
89010,123492,visibility/wiper
89011,147522,service brakes
89012,114247,exterior lighting
89013,295928,power train
89014,203242,engine
89015,144989,engine and engine cooling
89016,295712,fuel system
89017,295627,power train
89018,24065,engine
89019,37534,structure
89020,143462,wheels
89021,117224,electrical system
89022,134322,steering
89023,156846,engine
89024,170814,engine
89025,97924,power train
89026,256517,service brakes
89027,286025,engine
89028,5419,engine
89029,159900,engine
89030,85802,power train
89031,285713,latches/locks/linkages
89032,83415,fuel system
89033,223023,engine
89034,72639,engine and engine cooling
89035,274621,power train
89036,55969,power train
89037,18665,fuel/propulsion system
89038,258678,steering
89039,274012,wheels
89040,83470,suspension
89041,114850,engine
89042,238792,steering
89043,53315,fuel/propulsion system
89044,142498,electrical system
89045,102345,electrical system
89046,6131,visibility/wiper
89047,200872,power train
89048,196326,engine
89049,160880,steering
89050,166414,air bags
89051,55447,power train
89052,143365,vehicle speed control
89053,60336,power train
89054,199159,engine
89055,114453,service brakes
89056,148053,fuel/propulsion system
89057,15654,service brakes
89058,77125,electrical system
89059,274104,power train
89060,256171,engine
89061,205223,visibility/wiper
89062,202309,service brakes
89063,152333,electrical system
89064,52917,engine
89065,195276,engine
89066,217262,air bags
89067,15045,power train
89068,101700,engine
89069,12709,power train
89070,228096,power train
89071,167342,power train
89072,221142,steering
89073,34892,engine and engine cooling
89074,92379,engine
89075,89150,fuel system
89076,292871,vehicle speed control
89077,165499,forward collision avoidance
89078,290391,power train
89079,52506,fuel/propulsion system
89080,106875,seat belts
89081,235705,power train
89082,138236,wheels
89083,268086,steering
89084,102258,electrical system
89085,284403,electrical system
89086,86391,power train
89087,260982,power train
89088,20973,steering
89089,265460,engine
89090,29309,forward collision avoidance
89091,213192,fuel system
89092,33217,electrical system
89093,279392,steering
89094,259740,electrical system
89095,112894,suspension
89096,286148,electrical system
89097,45781,power train
89098,130331,engine
89099,39073,electrical system
89100,237630,power train
89101,270765,tires
89102,278966,air bags
89103,184571,power train
89104,293536,structure
89105,46015,electrical system
89106,152536,service brakes
89107,104630,electrical system
89108,131665,vehicle speed control
89109,286292,fuel/propulsion system
89110,86245,engine
89111,33597,air bags
89112,163842,power train
89113,144378,power train
89114,290402,engine
89115,109858,service brakes
89116,97983,visibility/wiper
89117,12611,air bags
89118,276249,lane departure
89119,284444,air bags
89120,131265,power train
89121,200575,back over prevention
89122,125745,electrical system
89123,156149,steering
89124,36252,service brakes
89125,151842,engine
89126,23553,air bags
89127,252220,seat belts
89128,139652,service brakes
89129,293078,steering
89130,2217,engine and engine cooling
89131,282492,engine and engine cooling
89132,117018,back over prevention
89133,227383,service brakes
89134,40508,steering
89135,175310,fuel/propulsion system
89136,49898,power train
89137,294713,service brakes
89138,29059,power train
89139,23904,electrical system
89140,68262,seat belts
89141,22161,steering
89142,56616,steering
89143,19810,vehicle speed control
89144,172248,fuel/propulsion system
89145,115969,air bags
89146,268461,fuel system
89147,141345,fuel/propulsion system
89148,72174,back over prevention
89149,297438,engine
89150,52623,steering
89151,40183,engine
89152,130098,service brakes
89153,100739,service brakes
89154,287372,engine and engine cooling
89155,100489,engine
89156,168853,back over prevention
89157,198706,structure
89158,281956,service brakes
89159,158118,power train
89160,259337,fuel system
89161,173636,fuel/propulsion system
89162,173657,fuel system
89163,230963,power train
89164,150517,power train
89165,32141,seat belts
89166,292662,electrical system
89167,246132,electrical system
89168,278373,air bags
89169,261810,engine
89170,194576,fuel system
89171,216891,engine
89172,103734,electrical system
89173,209975,latches/locks/linkages
89174,197135,exterior lighting
89175,33392,engine
89176,98066,electrical system
89177,53533,steering
89178,297586,electrical system
89179,202208,electrical system
89180,270299,tires
89181,33965,power train
89182,205377,structure
89183,92279,electrical system
89184,197230,service brakes
89185,58652,equipment
89186,187191,electrical system
89187,222391,engine and engine cooling
89188,68322,electrical system
89189,220485,fuel system
89190,128021,engine
89191,27044,electrical system
89192,245092,electrical system
89193,95316,visibility/wiper
89194,220310,equipment
89195,86615,engine and engine cooling
89196,188853,exterior lighting
89197,192666,air bags
89198,15502,electrical system
89199,115783,engine and engine cooling
89200,58781,electrical system
89201,201010,wheels
89202,42344,seats
89203,196134,tires
89204,268236,power train
89205,37105,steering
89206,206632,fuel/propulsion system
89207,100983,power train
89208,196474,visibility/wiper
89209,172522,steering
89210,26574,structure
89211,195710,steering
89212,113506,fuel/propulsion system
89213,169409,power train
89214,264005,electrical system
89215,66055,engine
89216,260243,air bags
89217,229573,visibility/wiper
89218,197836,seat belts
89219,199979,power train
89220,177995,electrical system
89221,157969,service brakes
89222,282665,power train
89223,269892,service brakes
89224,91813,service brakes
89225,264270,engine
89226,266508,air bags
89227,257296,power train
89228,134251,electrical system
89229,108788,electrical system
89230,285318,service brakes
89231,13869,power train
89232,145721,air bags
89233,88044,service brakes
89234,243702,electrical system
89235,176106,electrical system
89236,260951,electrical system
89237,288825,service brakes
89238,269216,forward collision avoidance
89239,232746,air bags
89240,128025,fuel system
89241,171372,engine
89242,102301,service brakes
89243,25697,air bags
89244,123148,engine
89245,87956,visibility/wiper
89246,219333,fuel/propulsion system
89247,133947,vehicle speed control
89248,259459,service brakes
89249,139069,engine
89250,140233,electrical system
89251,271034,electrical system
89252,154795,electrical system
89253,79510,visibility/wiper
89254,61273,electrical system
89255,88838,latches/locks/linkages
89256,180668,structure
89257,56141,steering
89258,211563,visibility/wiper
89259,177280,structure
89260,270141,lane departure
89261,275598,engine and engine cooling
89262,166997,power train
89263,232439,power train
89264,50616,engine
89265,186356,engine
89266,225531,power train
89267,79434,engine
89268,95215,wheels
89269,130798,power train
89270,153121,power train
89271,123564,electrical system
89272,244637,service brakes
89273,235281,service brakes
89274,238139,electrical system
89275,1371,power train
89276,23069,engine
89277,87770,forward collision avoidance
89278,18659,service brakes
89279,191037,engine
89280,80788,fuel/propulsion system
89281,3963,electrical system
89282,33828,power train
89283,190262,electrical system
89284,177331,electrical system
89285,209627,engine
89286,184914,structure
89287,168970,engine
89288,260913,steering
89289,98119,power train
89290,145658,power train
89291,109275,power train
89292,170201,service brakes
89293,299912,structure
89294,193852,electrical system
89295,247070,engine
89296,195195,service brakes
89297,18024,fuel/propulsion system
89298,194441,power train
89299,278148,engine
89300,183992,power train
89301,215590,engine
89302,179643,latches/locks/linkages
89303,253676,engine and engine cooling
89304,42279,engine
89305,155320,steering
89306,72776,engine
89307,290953,engine
89308,170911,suspension
89309,208480,electrical system
89310,166834,fuel system
89311,204067,electrical system
89312,296201,power train
89313,199945,air bags
89314,104620,electrical system
89315,284577,engine
89316,139691,power train
89317,82664,engine
89318,208930,power train
89319,104313,power train
89320,250300,structure
89321,4435,power train
89322,188660,electrical system
89323,12792,service brakes
89324,99380,exterior lighting
89325,34575,structure
89326,152967,engine
89327,273658,steering
89328,217444,structure
89329,184542,back over prevention
89330,162365,structure
89331,252342,electrical system
89332,287781,forward collision avoidance
89333,140018,air bags
89334,75837,service brakes
89335,245406,electrical system
89336,150007,engine
89337,179694,engine
89338,154385,engine
89339,54432,steering
89340,65688,fuel system
89341,56150,engine
89342,61127,steering
89343,170402,structure
89344,157215,electrical system
89345,34964,engine and engine cooling
89346,23080,service brakes
89347,101838,steering
89348,118770,visibility/wiper
89349,122940,forward collision avoidance
89350,15404,fuel/propulsion system
89351,256683,power train
89352,129738,power train
89353,58725,steering
89354,115750,power train
89355,230404,suspension
89356,296110,steering
89357,116750,power train
89358,230793,engine
89359,179681,visibility
89360,285163,engine and engine cooling
89361,178065,engine
89362,253926,engine
89363,174643,electrical system
89364,219783,power train
89365,133598,power train
89366,238239,latches/locks/linkages
89367,239124,engine
89368,291633,engine
89369,190280,power train
89370,94228,fuel system
89371,5162,air bags
89372,28584,engine
89373,39431,steering
89374,244340,power train
89375,250175,electrical system
89376,113215,service brakes
89377,207948,steering
89378,272129,service brakes
89379,35394,electrical system
89380,36191,electrical system
89381,105564,forward collision avoidance
89382,135895,engine
89383,228652,service brakes
89384,94310,electrical system
89385,49831,electrical system
89386,238779,engine and engine cooling
89387,251152,back over prevention
89388,35381,engine
89389,123145,electrical system
89390,220506,power train
89391,202681,steering
89392,65687,forward collision avoidance
89393,193783,electrical system
89394,66283,exterior lighting
89395,23438,structure
89396,221702,power train
89397,15213,back over prevention
89398,90748,service brakes
89399,31060,power train
89400,26375,fuel system
89401,291287,electrical system
89402,252479,engine
89403,82987,electrical system
89404,220721,vehicle speed control
89405,5762,power train
89406,72351,power train
89407,166449,electrical system
89408,67663,seats
89409,261738,electrical system
89410,246176,engine
89411,97535,electrical system
89412,105833,power train
89413,163943,suspension
89414,73081,forward collision avoidance
89415,150751,fuel/propulsion system
89416,140393,electrical system
89417,77393,fuel/propulsion system
89418,103761,power train
89419,285298,engine and engine cooling
89420,156720,power train
89421,280596,service brakes
89422,16391,structure
89423,281176,forward collision avoidance
89424,258573,engine
89425,176366,power train
89426,126809,fuel/propulsion system
89427,12683,fuel system
89428,295010,vehicle speed control
89429,170915,steering
89430,40729,exterior lighting
89431,54666,steering
89432,162562,fuel system
89433,225905,engine
89434,252743,engine
89435,136035,structure
89436,75717,exterior lighting
89437,281345,power train
89438,83672,electrical system
89439,286413,air bags
89440,117559,steering
89441,24592,vehicle speed control
89442,84091,electrical system
89443,243128,electrical system
89444,145256,service brakes
89445,221288,air bags
89446,209759,vehicle speed control
89447,232736,power train
89448,23574,engine and engine cooling
89449,65643,forward collision avoidance
89450,141835,air bags
89451,40893,engine
89452,84248,electrical system
89453,260362,service brakes
89454,184268,power train
89455,70561,power train
89456,71808,electrical system
89457,189568,steering
89458,125363,suspension
89459,286832,electrical system
89460,224360,electrical system
89461,295531,latches/locks/linkages
89462,18475,service brakes
89463,69387,electrical system
89464,278371,back over prevention
89465,116703,electrical system
89466,250403,lane departure
89467,149360,power train
89468,227496,engine
89469,139396,engine
89470,81093,vehicle speed control
89471,99030,power train
89472,260948,power train
89473,274161,engine
89474,53446,service brakes
89475,31155,service brakes
89476,41767,steering
89477,155356,seat belts
89478,256340,electrical system
89479,205701,engine and engine cooling
89480,81232,power train
89481,111323,electrical system
89482,84967,lane departure
89483,231084,engine
89484,235071,electrical system
89485,269435,power train
89486,260499,power train
89487,49306,electrical system
89488,148456,suspension
89489,202322,exterior lighting
89490,124384,visibility/wiper
89491,223775,fuel system
89492,291195,engine
89493,64722,tires
89494,245927,air bags
89495,122285,power train
89496,21237,electrical system
89497,34136,air bags
89498,230871,engine
89499,288198,structure
89500,191992,suspension
89501,8584,service brakes
89502,180390,electrical system
89503,202112,steering
89504,261579,power train
89505,153703,power train
89506,30908,structure
89507,179905,engine
89508,222398,vehicle speed control
89509,271126,service brakes
89510,205896,engine
89511,218414,power train
89512,213479,engine and engine cooling
89513,229236,service brakes
89514,95675,electrical system
89515,82291,electrical system
89516,99254,engine
89517,135941,electrical system
89518,134048,suspension
89519,163795,service brakes
89520,223932,electrical system
89521,183490,power train
89522,11208,power train
89523,70831,steering
89524,145567,service brakes
89525,225786,exterior lighting
89526,287938,steering
89527,59712,visibility/wiper
89528,194894,vehicle speed control
89529,149974,engine
89530,155880,structure
89531,25018,vehicle speed control
89532,32691,air bags
89533,226823,steering
89534,229442,engine
89535,265131,power train
89536,240660,electrical system
89537,122790,electrical system
89538,48257,fuel system
89539,30567,engine and engine cooling
89540,267365,steering
89541,297241,power train
89542,278957,electrical system
89543,208301,electrical system
89544,182493,electrical system
89545,10185,power train
89546,11198,engine
89547,77270,air bags
89548,48222,suspension
89549,165900,electrical system
89550,31466,air bags
89551,49029,steering
89552,264631,electrical system
89553,225990,electrical system
89554,52098,fuel/propulsion system
89555,237672,engine
89556,122109,forward collision avoidance
89557,279395,engine and engine cooling
89558,102738,tires
89559,67128,fuel/propulsion system
89560,223237,electrical system
89561,14522,engine
89562,84326,forward collision avoidance
89563,244081,lane departure
89564,293903,electrical system
89565,111325,suspension
89566,153471,electrical system
89567,217903,structure
89568,212413,electrical system
89569,274782,power train
89570,275959,steering
89571,161827,air bags
89572,98798,electrical system
89573,163331,engine
89574,55590,air bags
89575,69759,electrical system
89576,200364,power train
89577,74787,suspension
89578,1675,structure
89579,212370,tires
89580,47770,engine and engine cooling
89581,88594,steering
89582,104879,steering
89583,267611,steering
89584,234469,electrical system
89585,151468,electrical system
89586,94591,engine and engine cooling
89587,294098,electrical system
89588,279657,service brakes
89589,196107,fuel/propulsion system
89590,20919,wheels
89591,18339,steering
89592,19321,power train
89593,73546,fuel system
89594,153752,exterior lighting
89595,86715,electrical system
89596,20545,fuel system
89597,195600,engine
89598,47490,steering
89599,187134,tires
89600,267252,steering
89601,75276,engine
89602,6479,engine
89603,71593,power train
89604,243670,electrical system
89605,171975,fuel/propulsion system
89606,90075,fuel system
89607,271467,electrical system
89608,29045,air bags
89609,250970,steering
89610,273730,service brakes
89611,93856,service brakes
89612,199015,engine
89613,145521,fuel system
89614,72112,power train
89615,284020,visibility/wiper
89616,113351,air bags
89617,39628,power train
89618,86833,power train
89619,212767,engine
89620,140808,vehicle speed control
89621,193795,steering
89622,55150,exterior lighting
89623,6634,electrical system
89624,270647,service brakes
89625,278211,electrical system
89626,239003,suspension
89627,58596,electrical system
89628,70520,service brakes
89629,59709,power train
89630,81649,structure
89631,168591,electrical system
89632,224186,engine
89633,286853,engine
89634,285162,visibility/wiper
89635,290021,power train
89636,113048,fuel/propulsion system
89637,127352,electrical system
89638,92621,electrical system
89639,85950,seats
89640,216119,electrical system
89641,87740,service brakes
89642,180746,electrical system
89643,74704,visibility/wiper
89644,251982,fuel/propulsion system
89645,44164,seat belts
89646,196419,electrical system
89647,260449,steering
89648,24784,lane departure
89649,68200,electrical system
89650,273144,electrical system
89651,11831,steering
89652,111527,tires
89653,215727,fuel/propulsion system
89654,110050,engine
89655,209847,electrical system
89656,145207,latches/locks/linkages
89657,267166,electrical system
89658,259218,engine and engine cooling
89659,131666,electrical system
89660,91906,service brakes
89661,94665,air bags
89662,99006,service brakes
89663,176307,latches/locks/linkages
89664,134244,electrical system
89665,161571,lane departure
89666,75239,air bags
89667,72740,structure
89668,15091,steering
89669,46227,forward collision avoidance
89670,269719,power train
89671,27438,power train
89672,178259,fuel/propulsion system
89673,154186,engine
89674,159156,power train
89675,169718,power train
89676,158499,electrical system
89677,262016,power train
89678,165112,electrical system
89679,7798,engine
89680,36405,fuel system
89681,16728,fuel/propulsion system
89682,282417,engine
89683,42619,exterior lighting
89684,161193,steering
89685,81373,air bags
89686,119885,service brakes
89687,23164,air bags
89688,263143,air bags
89689,134296,electrical system
89690,18162,power train
89691,199239,electrical system
89692,36165,equipment
89693,137073,service brakes
89694,29967,vehicle speed control
89695,181148,structure
89696,188438,visibility/wiper
89697,5136,service brakes
89698,262107,power train
89699,298364,electrical system
89700,44869,electrical system
89701,43190,visibility/wiper
89702,54719,steering
89703,86969,engine and engine cooling
89704,241255,engine
89705,77927,engine
89706,128104,visibility
89707,205871,structure
89708,39560,electrical system
89709,280137,power train
89710,167669,fuel/propulsion system
89711,237910,air bags
89712,167295,power train
89713,284017,visibility/wiper
89714,170157,engine
89715,282920,visibility/wiper
89716,271885,electrical system
89717,22801,service brakes
89718,153330,electrical system
89719,211651,power train
89720,48495,engine
89721,258746,fuel system
89722,135084,visibility/wiper
89723,118905,engine
89724,214636,engine
89725,98969,steering
89726,221905,power train
89727,59138,power train
89728,228049,back over prevention
89729,251147,steering
89730,88299,power train
89731,54153,engine
89732,1669,electrical system
89733,163880,power train
89734,59667,power train
89735,78339,air bags
89736,99436,electrical system
89737,242967,engine
89738,177748,air bags
89739,92610,power train
89740,74178,back over prevention
89741,68660,engine and engine cooling
89742,102897,fuel system
89743,222079,engine
89744,163965,forward collision avoidance
89745,61123,electrical system
89746,77032,electrical system
89747,253112,power train
89748,186929,power train
89749,74968,electrical system
89750,96671,steering
89751,264120,service brakes
89752,272091,fuel system
89753,206792,power train
89754,137646,seat belts
89755,295621,steering
89756,274626,power train
89757,154794,steering
89758,294461,lane departure
89759,26661,power train
89760,128028,steering
89761,54320,electrical system
89762,268885,air bags
89763,166329,electrical system
89764,236054,engine
89765,284783,suspension
89766,143700,power train
89767,121967,power train
89768,183897,service brakes
89769,160777,steering
89770,198260,structure
89771,253381,service brakes
89772,19849,power train
89773,188609,electrical system
89774,74925,service brakes
89775,137709,visibility/wiper
89776,195976,engine
89777,250692,engine
89778,17005,engine
89779,229673,service brakes
89780,216299,electrical system
89781,65346,engine
89782,127225,electrical system
89783,244559,visibility/wiper
89784,90418,steering
89785,74363,steering
89786,36879,power train
89787,433,service brakes
89788,196632,structure
89789,182843,air bags
89790,80834,service brakes
89791,138542,fuel/propulsion system
89792,105142,service brakes
89793,98898,air bags
89794,14282,engine
89795,101921,service brakes
89796,280724,vehicle speed control
89797,94921,electrical system
89798,263601,structure
89799,93810,electrical system
89800,216213,steering
89801,295204,visibility/wiper
89802,67168,visibility/wiper
89803,11154,tires
89804,115536,electrical system
89805,250137,air bags
89806,101916,power train
89807,118497,power train
89808,253505,vehicle speed control
89809,111478,engine and engine cooling
89810,165461,electrical system
89811,11995,electrical system
89812,214981,power train
89813,25571,power train
89814,105310,service brakes
89815,242863,power train
89816,178609,service brakes
89817,134200,engine
89818,175169,steering
89819,227481,visibility/wiper
89820,215547,engine
89821,209842,air bags
89822,14298,steering
89823,249081,air bags
89824,7361,engine
89825,260731,electrical system
89826,110313,engine and engine cooling
89827,277419,air bags
89828,24828,electrical system
89829,188942,steering
89830,202098,service brakes
89831,44694,electrical system
89832,111264,electrical system
89833,285524,electrical system
89834,84863,engine
89835,64455,service brakes
89836,136299,service brakes
89837,226119,equipment
89838,279247,power train
89839,87588,forward collision avoidance
89840,111187,power train
89841,48758,electrical system
89842,107073,service brakes
89843,106923,power train
89844,56579,steering
89845,117456,power train
89846,258582,service brakes
89847,159911,engine
89848,243375,air bags
89849,76872,steering
89850,129630,steering
89851,176149,structure
89852,293317,fuel/propulsion system
89853,271066,service brakes
89854,181509,seats
89855,160357,power train
89856,35839,service brakes
89857,3624,engine
89858,251438,electrical system
89859,185910,engine
89860,37064,power train
89861,218108,service brakes
89862,132661,visibility
89863,295494,power train
89864,133430,forward collision avoidance
89865,294861,power train
89866,45370,exterior lighting
89867,34947,engine
89868,206178,electrical system
89869,7354,tires
89870,163774,air bags
89871,190746,fuel system
89872,216273,exterior lighting
89873,19133,structure
89874,30656,tires
89875,245439,steering
89876,255946,electrical system
89877,288222,power train
89878,66251,power train
89879,144977,electrical system
89880,70042,air bags
89881,191744,power train
89882,88861,seat belts
89883,36787,engine and engine cooling
89884,277670,electrical system
89885,55047,service brakes
89886,223039,power train
89887,7179,air bags
89888,208132,vehicle speed control
89889,187544,fuel system
89890,245896,engine
89891,299224,power train
89892,269397,tires
89893,99662,electrical system
89894,46076,service brakes
89895,95486,service brakes
89896,86671,engine
89897,271931,visibility
89898,250176,steering
89899,110802,lane departure
89900,268659,service brakes
89901,37016,exterior lighting
89902,294691,forward collision avoidance
89903,226314,engine
89904,96649,forward collision avoidance
89905,142331,power train
89906,249451,power train
89907,199061,engine
89908,133856,seats
89909,138736,visibility
89910,217828,engine and engine cooling
89911,97751,engine and engine cooling
89912,130818,service brakes
89913,86422,engine
89914,133491,electrical system
89915,201102,engine and engine cooling
89916,147241,engine
89917,177710,electrical system
89918,119939,exterior lighting
89919,160642,power train
89920,158299,steering
89921,257733,electrical system
89922,172254,electrical system
89923,7741,power train
89924,227298,air bags
89925,192820,seat belts
89926,3314,vehicle speed control
89927,288985,steering
89928,260334,power train
89929,220332,power train
89930,103363,power train
89931,289376,engine and engine cooling
89932,13540,steering
89933,89281,steering
89934,56471,electrical system
89935,21567,wheels
89936,292499,engine
89937,257056,lane departure
89938,269464,service brakes
89939,289552,steering
89940,120822,steering
89941,74966,steering
89942,69442,electrical system
89943,169199,steering
89944,219963,wheels
89945,150107,electrical system
89946,246640,engine and engine cooling
89947,181413,service brakes
89948,91930,fuel/propulsion system
89949,273414,electrical system
89950,227157,power train
89951,223857,steering
89952,146725,seat belts
89953,167526,fuel system
89954,279533,electrical system
89955,6305,electrical system
89956,78386,engine and engine cooling
89957,27213,service brakes
89958,198299,electrical system
